sim_ind	M1	M2	M3	a_o	r_p_o	e_o	inc_o	Omega_o	omega_o	e_i	inc_i	Omega_i	omega_i	f_i	final_time	outer_orbits	outer_orbits_RW	disrupted
743	1	0.5	1	21.5612	2.1561	0.9	0	0	0	0.5	0.5511	2.5772	4.8501	2.6474	476332.5	115	0.2	1
744	1	0.5	1	25.8619	2.5862	0.9	0	0	0	0.5	2.2164	4.2043	1.2703	2.8367	1460295.2	62	10.2	1
745	1	0.5	1	40.6922	4.0692	0.9	0	0	0	0.5	1.5266	2.9208	3.5299	2.3408	39523955.7	231	81	1
746	1	0.5	1	43.7342	4.3734	0.9	0	0	0	0.5	2.3715	5.7482	0.4104	2.3776	100445350.4	1904	4159	0
747	1	0.5	1	34.2645	3.4264	0.9	0	0	0	0.5	0.9406	3.5274	0.1734	3.9658	921556.8	15	2.5	1
748	1	0.5	1	24.411	2.4411	0.9	0	0	0	0.5	2.386	1.0456	0.3121	3.3541	210489.8	11	13.3	1
749	1	0.5	1	20.4117	2.0412	0.9	0	0	0	0.5	2.2945	2.5881	5.4704	3.2491	542021.9	45	6.5	1
750	1	0.5	1	25.9404	2.594	0.9	0	0	0	0.5	2.1854	3.1281	2.9046	0.3138	816793.5	18	7.6	1
751	1	0.5	1	27.115	2.7115	0.9	0	0	0	0.5	1.6939	1.3891	4.456	3.0094	2794541.1	11	2.1	1
752	1	0.5	1	26.6596	2.666	0.9	0	0	0	0.5	0.9619	2.498	6.187	3.1123	866473.5	16	0.3	1
753	1	0.5	1	30.2101	3.021	0.9	0	0	0	0.5	2.1828	0.3287	1.6417	3.4179	6429518.5	215	24	1
754	1	0.5	1	29.8506	2.9851	0.9	0	0	0	0.5	1.8447	1.5138	4.6365	5.1197	357779237.6	46	6.3	1
755	1	0.5	1	41.4798	4.148	0.9	0	0	0	0.5	1.6922	4.2333	1.8391	1.418	57482858.7	2544	165.3	0
756	1	0.5	1	20.3996	2.04	0.9	0	0	0	0.5	1.1126	1.2598	1.753	2.9784	92223.9	2	0.2	1
757	1	0.5	1	20.6088	2.0609	0.9	0	0	0	0.5	1.212	5.3197	0.42	2.3363	102330.9	14	0.2	1
758	1	0.5	1	44.5235	4.4523	0.9	0	0	0	0.5	1.6928	6.0202	0.6767	3.7684	128185784.6	2661	1006.1	0
759	1	0.5	1	38.5269	3.8527	0.9	0	0	0	0.5	1.6617	3.6254	6.014	2.5049	7536910.6	23	55.9	1
760	1	0.5	1	39.1975	3.9198	0.9	0	0	0	0.5	0.3334	1.7388	4.6497	4.6412	23345782.5	483	11	1
761	1	0.5	1	21.0488	2.1049	0.9	0	0	0	0.5	1.5376	0.1731	1.4731	3.6054	182962.6	35	0.4	1
762	1	0.5	1	42.5731	4.2573	0.9	0	0	0	0.5	0.4944	0.4963	2.2875	2.2925	119268025.6	5070	39.3	1
763	1	0.5	1	40.7435	4.0744	0.9	0	0	0	0.5	2.1841	5.1649	2.7807	2.2737	180980114.4	1841	617.1	0
764	1	0.5	1	44.588	4.4588	0.9	0	0	0	0.5	1.709	5.0852	3.4598	3.5054	333689114.9	1793	569.4	0
765	1	0.5	1	38.813	3.8813	0.9	0	0	0	0.5	2.3314	4.1522	4.543	3.4696	163779331.8	1642	701.2	0
766	1	0.5	1	42.8284	4.2828	0.9	0	0	0	0.5	1.7156	4.7667	4.8225	3.4915	304492143.5	1238	281.2	0
767	1	0.5	1	24.6063	2.4606	0.9	0	0	0	0.5	0.942	4.4321	2.247	1.9195	281787.9	4	0.5	1
768	1	0.5	1	40.9041	4.0904	0.9	0	0	0	0.5	0.4425	2.988	5.4607	3.3024	41310387.3	15	20	1
769	1	0.5	1	33.0815	3.3082	0.9	0	0	0	0.5	0.745	0.1696	5.9137	3.4282	1592920.9	137	1.6	1
770	1	0.5	1	37.8184	3.7818	0.9	0	0	0	0.5	1.7376	1.0922	0.179	3.862	17023744.9	286	50.8	1
771	1	0.5	1	40.5403	4.054	0.9	0	0	0	0.5	0.4676	4.4728	1.4817	2.8028	36387421.2	560	22.6	1
772	1	0.5	1	22.9662	2.2966	0.9	0	0	0	0.5	0.2774	0.8802	4.5296	2.5867	29921.2	1	0.1	1
773	1	0.5	1	39.1025	3.9102	0.9	0	0	0	0.5	2.067	1.15	5.5136	2.8788	149337299.7	1107	439.5	1
774	1	0.5	1	23.0447	2.3045	0.9	0	0	0	0.5	2.3916	2.3483	5.9078	4.7211	120215.9	12	10.8	1
775	1	0.5	1	32.7766	3.2777	0.9	0	0	0	0.5	1.129	5.3837	5.6735	2.6531	4876277	598	2.9	1
776	1	0.5	1	27.0958	2.7096	0.9	0	0	0	0.5	1.0551	3.7625	1.3535	2.2415	147038.7	4	0.5	1
777	1	0.5	1	33.0106	3.3011	0.9	0	0	0	0.5	1.1041	2.4479	6.0004	2.4873	14234586.7	285	2.2	1
778	1	0.5	1	41.1516	4.1152	0.9	0	0	0	0.5	1.4949	3.0085	1.17	4.9896	65328114.6	224	83.3	1
779	1	0.5	1	43.0448	4.3045	0.9	0	0	0	0.5	1.7952	0.8819	1.3611	1.7134	57466522.4	2250	384.5	1
780	1	0.5	1	30.6172	3.0617	0.9	0	0	0	0.5	1.2081	4.5211	3.2195	4.5	493047.5	13	1.3	1
781	1	0.5	1	41.0434	4.1043	0.9	0	0	0	0.5	2.2706	3.6565	5.9937	1.8497	32152769.1	1410	956	1
782	1	0.5	1	23.4448	2.3445	0.9	0	0	0	0.5	1.0997	4.841	5.9144	5.2002	2422957.1	3	0.2	1
783	1	0.5	1	20.3576	2.0358	0.9	0	0	0	0.5	2.6511	5.0359	4.4573	1.8345	411196.2	26	32.7	1
784	1	0.5	1	32.564	3.2564	0.9	0	0	0	0.5	1.3498	1.0742	2.8104	2.9305	3253279.9	5	3.3	1
785	1	0.5	1	35.8612	3.5861	0.9	0	0	0	0.5	1.0391	3.3621	4.8313	5.011	12731790.8	16	5.8	1
786	1	0.5	1	20.648	2.0648	0.9	0	0	0	0.5	1.1375	1.9505	1.5241	2.5415	17698387	3	0.2	1
787	1	0.5	1	22.3061	2.2306	0.9	0	0	0	0.5	2.337	6.2572	2.0389	2.9063	10363577.3	89	12.3	1
788	1	0.5	1	35.4809	3.5481	0.9	0	0	0	0.5	0.7948	5.6976	4.11	6.0523	692908.9	3	6.2	1
789	1	0.5	1	22.5711	2.2571	0.9	0	0	0	0.5	1.7278	0.3989	2.0245	3.6863	2207631.6	78	1	1
790	1	0.5	1	28.9803	2.898	0.9	0	0	0	0.5	2.6111	3.3162	1.7267	2.3256	3341526.4	111	160.4	1
791	1	0.5	1	42.8885	4.2888	0.9	0	0	0	0.5	2.2123	1.5476	0.0251	4.4556	372044452.9	1727	1407	0
792	1	0.5	1	38.9454	3.8945	0.9	0	0	0	0.5	1.4213	3.1543	0.9725	2.6869	10122910.5	28	34.4	1
793	1	0.5	1	41.4421	4.1442	0.9	0	0	0	0.5	0.9981	3.0848	0.0058	1.3424	30743709.3	546	28.7	1
794	1	0.5	1	40.3591	4.0359	0.9	0	0	0	0.5	2.5799	1.0193	5.6887	2.8647	150108388.8	4060	3431.6	0
795	1	0.5	1	32.9454	3.2945	0.9	0	0	0	0.5	0.2605	0.8527	1.0334	1.1288	434578088	9	1.3	1
796	1	0.5	1	39.4644	3.9464	0.9	0	0	0	0.5	0.6571	5.8139	3.829	2.9432	47105740.9	25	13.8	1
797	1	0.5	1	42.916	4.2916	0.9	0	0	0	0.5	1.8498	5.5363	4.6185	2.8728	68625408.3	1304	427.4	0
798	1	0.5	1	34.1976	3.4198	0.9	0	0	0	0.5	1.2793	5.5452	2.3918	2.0127	1786584.4	73	8.6	1
799	1	0.5	1	20.4417	2.0442	0.9	0	0	0	0.5	0.7232	2.4483	0.2714	3.4906	30535.9	2	0.1	1
800	1	0.5	1	43.6126	4.3613	0.9	0	0	0	0.5	1.1259	3.1387	0.4185	2.5336	23639580.1	97	87.7	1
801	1	0.5	1	42.0093	4.2009	0.9	0	0	0	0.5	1.2204	5.6953	3.4813	4.7525	47116985.2	390	55.1	1
802	1	0.5	1	38.7478	3.8748	0.9	0	0	0	0.5	0.315	2.8031	4.1314	1.4015	48567910.5	10	8.6	1
803	1	0.5	1	35.6925	3.5693	0.9	0	0	0	0.5	2.2034	1.4372	1.255	4.4132	33940531.8	1077	138.8	1
804	1	0.5	1	39.5112	3.9511	0.9	0	0	0	0.5	0.9046	3.1865	5.1962	1.0128	11630031.2	27	25.3	1
805	1	0.5	1	39.2824	3.9282	0.9	0	0	0	0.5	1.6271	4.4653	0.9612	4.0654	15319666.1	408	73.9	1
806	1	0.5	1	41.7938	4.1794	0.9	0	0	0	0.5	0.6326	1.5151	2.9266	3.6736	13752629.1	198	25.1	1
807	1	0.5	1	39.0965	3.9097	0.9	0	0	0	0.5	2.3708	5.0873	0.2591	3.1323	31378757.4	823	740.5	1
808	1	0.5	1	31.7569	3.1757	0.9	0	0	0	0.5	1.5161	0.4123	2.1301	3.1214	4578737.1	49	4.6	1
809	1	0.5	1	25.8862	2.5886	0.9	0	0	0	0.5	2.4476	1.8574	2.6978	3.761	1160900.9	69	25.4	1
810	1	0.5	1	40.2181	4.0218	0.9	0	0	0	0.5	1.8918	4.8996	0.7957	3.1564	41020637.1	136	267.8	1
811	1	0.5	1	36.8193	3.6819	0.9	0	0	0	0.5	0.8886	1.074	6.0098	1.1715	9711715.3	161	5.5	1
812	1	0.5	1	42.2507	4.2251	0.9	0	0	0	0.5	1.3916	4.7555	6.2808	4.1523	15052124.2	211	83.3	1
813	1	0.5	1	40.2638	4.0264	0.9	0	0	0	0.5	1.8009	1.9816	3.3555	1.1416	11683589	109	139.1	1
814	1	0.5	1	39.8484	3.9848	0.9	0	0	0	0.5	2.4665	4.3361	4.8832	3.6792	89226067.3	2563	5344.6	0
815	1	0.5	1	40.2561	4.0256	0.9	0	0	0	0.5	1.0652	0.0195	4.4179	3.306	923604584.5	34	26.5	1
816	1	0.5	1	25.3721	2.5372	0.9	0	0	0	0.5	2.4626	4.5798	2.6086	1.6459	1291633.1	46	25.3	1
817	1	0.5	1	29.0612	2.9061	0.9	0	0	0	0.5	1.4321	3.6449	2.1471	3.7822	1145697.1	12	1.8	1
818	1	0.5	1	36.8301	3.683	0.9	0	0	0	0.5	0.6096	0.6448	3.8216	4.1768	4063607.9	28	5.4	1
819	1	0.5	1	30.9976	3.0998	0.9	0	0	0	0.5	1.843	6.1974	4.0071	1.7949	1704371.8	56	11.1	1
820	1	0.5	1	23.5731	2.3573	0.9	0	0	0	0.5	0.2121	1.2559	1.7137	2.459	279312.9	9	0.1	1
821	1	0.5	1	44.4354	4.4435	0.9	0	0	0	0.5	2.2922	1.0424	0.2346	4.5114	145260335.1	1766	3641	0
822	1	0.5	1	27.9606	2.7961	0.9	0	0	0	0.5	0.716	4.4411	5.0334	2.4755	107765.9	3	1	1
823	1	0.5	1	35.4263	3.5426	0.9	0	0	0	0.5	0.577	2.8591	6.119	3.2459	5190365.3	330	2.8	1
824	1	0.5	1	39.0057	3.9006	0.9	0	0	0	0.5	0.3009	0.6006	1.955	2.1434	13180990.4	113	9.6	1
825	1	0.5	1	36.1141	3.6114	0.9	0	0	0	0.5	3.0958	0.3479	4.3537	3.5571	50578175.6	1072	3101.9	1
826	1	0.5	1	44.5134	4.4513	0.9	0	0	0	0.5	0.6081	5.0068	5.304	2.675	73686169.7	864	104.3	1
827	1	0.5	1	20.294	2.0294	0.9	0	0	0	0.5	0.8285	3.2411	4.9984	4.3342	27224	1	0.2	1
828	1	0.5	1	44.5128	4.4513	0.9	0	0	0	0.5	1.7923	4.5625	0.283	2.9667	41029357.1	602	670.9	1
829	1	0.5	1	32.3783	3.2378	0.9	0	0	0	0.5	0.6246	0.1949	0.293	1.9754	828956	9	1.2	1
830	1	0.5	1	43.8492	4.3849	0.9	0	0	0	0.5	1.7927	1.2648	3.7998	5.6232	277707497.6	1462	822.3	0
831	1	0.5	1	34.3686	3.4369	0.9	0	0	0	0.5	1.206	1.6026	1.479	4.092	3000010.2	9	4.2	1
832	1	0.5	1	34.844	3.4844	0.9	0	0	0	0.5	0.7828	4.5216	5.6416	3.8821	3033151.6	61	3.3	1
833	1	0.5	1	29.9465	2.9946	0.9	0	0	0	0.5	0.4466	3.8815	6.1756	1.1331	32130.6	1	0.5	1
834	1	0.5	1	32.8819	3.2882	0.9	0	0	0	0.5	1.6641	4.6643	5.9237	3.3365	449285.2	63	9.9	1
835	1	0.5	1	33.1262	3.3126	0.9	0	0	0	0.5	2.2713	1.1033	5.2185	1.9173	115388690.6	167	107.4	1
836	1	0.5	1	36.9758	3.6976	0.9	0	0	0	0.5	1.8484	2.8442	0.3202	2.2886	740154.7	46	54	1
837	1	0.5	1	42.024	4.2024	0.9	0	0	0	0.5	1.5973	4.1458	5.0632	2.9642	51633019.1	175	157.3	1
838	1	0.5	1	40.6031	4.0603	0.9	0	0	0	0.5	1.8919	1.2763	6.1582	2.9589	91484171.3	435	198.7	1
839	1	0.5	1	27.9407	2.7941	0.9	0	0	0	0.5	0.8957	3.6414	1.4558	2.7187	155594.8	20	0.7	1
840	1	0.5	1	38.0414	3.8041	0.9	0	0	0	0.5	2.5181	6.1298	0.3414	2.9448	28705657.1	931	1065.7	1
841	1	0.5	1	37.6208	3.7621	0.9	0	0	0	0.5	1.0851	2.8009	1.0759	1.2236	7096176.1	58	12.1	1
842	1	0.5	1	30.7217	3.0722	0.9	0	0	0	0.5	0.6316	3.5413	3.7362	2.7302	3026162.4	36	0.8	1
843	1	0.5	1	20.2708	2.0271	0.9	0	0	0	0.5	1.0133	1.6766	6.1358	3.929	27297	1	0.1	1
844	1	0.5	1	44.1118	4.4112	0.9	0	0	0	0.5	0.4335	3.2394	5.6292	4.1772	80874684.2	3867	60.9	0
845	1	0.5	1	34.8693	3.4869	0.9	0	0	0	0.5	1.078	3.0155	1.9885	4.6925	5643551	21	4.8	1
846	1	0.5	1	37.6073	3.7607	0.9	0	0	0	0.5	1.2672	0.9275	1.4776	5.5228	46033527	94	13.1	1
847	1	0.5	1	43.9996	4.4	0.9	0	0	0	0.5	1.002	2.0335	4.5819	3.387	93932455.3	362	98.2	1
848	1	0.5	1	33.0296	3.303	0.9	0	0	0	0.5	1.9079	3.8612	2.2225	3.7158	2840271.1	98	23.4	1
849	1	0.5	1	34.3217	3.4322	0.9	0	0	0	0.5	1.3316	0.7008	5.6966	3.1871	173436532.8	154	6.9	1
850	1	0.5	1	21.9283	2.1928	0.9	0	0	0	0.5	0.4181	4.442	5.9976	2.832	77845.9	2	0.1	1
851	1	0.5	1	29.703	2.9703	0.9	0	0	0	0.5	1.7645	1.9841	6.0953	3.4907	809089.6	56	4.8	1
852	1	0.5	1	25.0971	2.5097	0.9	0	0	0	0.5	2.0188	4.1867	3.7154	2.2622	13802081.2	23	4.3	1
853	1	0.5	1	21.689	2.1689	0.9	0	0	0	0.5	0.4801	1.2753	2.8088	4.0452	39726.7	1	0.1	1
854	1	0.5	1	27.6632	2.7663	0.9	0	0	0	0.5	2.6083	1.0617	0.6991	3.8971	495058.7	64	90.3	1
855	1	0.5	1	42.8023	4.2802	0.9	0	0	0	0.5	2.8309	5.2973	0.9925	4.1484	136791902.1	1877	27259.9	0
856	1	0.5	1	25.3748	2.5375	0.9	0	0	0	0.5	1.3012	3.6459	2.1393	3.767	117884.3	5	0.6	1
857	1	0.5	1	29.9837	2.9984	0.9	0	0	0	0.5	2.4611	4.9975	5.5244	3.3176	1519196.9	65	84.7	1
858	1	0.5	1	31.7899	3.179	0.9	0	0	0	0.5	1.9859	2.989	1.003	2.1882	9676264.9	245	20	1
859	1	0.5	1	36.4475	3.6447	0.9	0	0	0	0.5	1.9651	3.5599	5.8334	2.8026	2986556.7	113	69.5	1
860	1	0.5	1	33.3355	3.3335	0.9	0	0	0	0.5	1.1456	4.0409	0.0513	4.0296	1438704.7	4	2.5	1
861	1	0.5	1	27.9365	2.7936	0.9	0	0	0	0.5	1.3004	0.1136	4.5123	3.2372	1809464.3	10	0.9	1
862	1	0.5	1	37.8638	3.7864	0.9	0	0	0	0.5	0.8031	0.832	0.3802	4.4008	51966722.9	228	7.5	1
863	1	0.5	1	40.6171	4.0617	0.9	0	0	0	0.5	2.0556	0.8743	6.1378	5.1356	101067409.5	648	341.3	1
864	1	0.5	1	24.9627	2.4963	0.9	0	0	0	0.5	2.7038	0.6328	0.1131	2.3535	3032660.3	27	68.6	1
865	1	0.5	1	35.3922	3.5392	0.9	0	0	0	0.5	0.4216	3.7263	0.3304	2.8164	1108068.4	26	2.7	1
866	1	0.5	1	33.4376	3.3438	0.9	0	0	0	0.5	1.4656	5.0814	2.3736	4.4546	1672922.7	41	8.6	1
867	1	0.5	1	31.504	3.1504	0.9	0	0	0	0.5	1.8155	2.162	3.8172	2.931	5001159.7	63	15.6	1
868	1	0.5	1	40.4466	4.0447	0.9	0	0	0	0.5	2.0053	5.4492	4.2581	1.465	207427897.4	4046	321.6	1
869	1	0.5	1	44.1055	4.4105	0.9	0	0	0	0.5	2.1774	5.1987	5.5271	3.1739	753202540	1954	3085.8	0
870	1	0.5	1	38.5595	3.856	0.9	0	0	0	0.5	0.994	2.9691	3.9974	2.5835	18361807	746	24.8	1
871	1	0.5	1	22.9439	2.2944	0.9	0	0	0	0.5	2.1332	5.3008	3.9634	4.6482	157659.3	14	8.1	1
872	1	0.5	1	23.219	2.3219	0.9	0	0	0	0.5	0.6305	1.8712	3.8401	1.5839	1814331.2	28	0.2	1
873	1	0.5	1	21.9297	2.193	0.9	0	0	0	0.5	1.4886	4.1097	0.5311	3.344	26600.5	1	0.5	1
874	1	0.5	1	37.7947	3.7795	0.9	0	0	0	0.5	0.9737	3.7242	4.4874	2.2549	93168752.4	794	11	1
875	1	0.5	1	21.0537	2.1054	0.9	0	0	0	0.5	2.5033	5.0596	6.2634	2.3198	179866.2	19	12.4	1
876	1	0.5	1	42.8872	4.2887	0.9	0	0	0	0.5	1.1956	2.2521	5.1494	4.0588	200312143.5	2286	83.3	0
877	1	0.5	1	38.4136	3.8414	0.9	0	0	0	0.5	2.8777	1.6568	5.4149	0.3704	36477248.3	1025	6240.1	1
878	1	0.5	1	25.4111	2.5411	0.9	0	0	0	0.5	0.693	0.9128	3.1941	2.5418	59504.4	3	0.2	1
879	1	0.5	1	31.1233	3.1123	0.9	0	0	0	0.5	2.0347	1.8664	0.7272	4.2234	7579305.2	265	27.2	1
880	1	0.5	1	27.9903	2.799	0.9	0	0	0	0.5	2.8303	5.9325	3.7864	2.9843	428227.4	28	247.8	1
881	1	0.5	1	32.6508	3.2651	0.9	0	0	0	0.5	0.608	1.1803	0.0622	2.6756	106672.1	2	1.2	1
882	1	0.5	1	41.593	4.1593	0.9	0	0	0	0.5	1.397	5.2416	5.7223	2.5365	65343935.3	358	90.7	1
883	1	0.5	1	21.3576	2.1358	0.9	0	0	0	0.5	1.0846	0.265	4.2123	1.2794	23778.7	1	0.2	1
884	1	0.5	1	36.9655	3.6966	0.9	0	0	0	0.5	2.146	2.9627	4.9561	0.6612	28082461.7	807	158.5	1
885	1	0.5	1	35.406	3.5406	0.9	0	0	0	0.5	2.5118	0.1185	5.8115	3.3039	47102070.9	1155	453.4	1
886	1	0.5	1	43.4249	4.3425	0.9	0	0	0	0.5	2.4699	4.0149	3.8039	2.0316	192404749.5	3517	6400.7	0
887	1	0.5	1	20.5227	2.0523	0.9	0	0	0	0.5	1.6354	4.0791	4.1141	1.9442	337104.6	8	0.6	1
888	1	0.5	1	39.8087	3.9809	0.9	0	0	0	0.5	0.5423	2.4935	1.3257	2.4054	4830033.1	19	20.1	1
889	1	0.5	1	41.1897	4.119	0.9	0	0	0	0.5	2.2676	3.2693	0.1188	5.9031	218380298.7	1622	959.9	0
890	1	0.5	1	40.6615	4.0662	0.9	0	0	0	0.5	0.8404	3.6852	0.8451	1.8934	12589858.5	41	31.4	1
891	1	0.5	1	35.7837	3.5784	0.9	0	0	0	0.5	1.4253	3.7127	4.0675	2.3101	2730808.1	194	12.6	1
892	1	0.5	1	27.2764	2.7276	0.9	0	0	0	0.5	0.8703	5.5937	5.3997	3.2473	84679.4	4	0.7	1
893	1	0.5	1	27.0347	2.7035	0.9	0	0	0	0.5	1.763	2.7931	0.958	0.6632	6293720.7	37	2.9	1
894	1	0.5	1	32.8483	3.2848	0.9	0	0	0	0.5	2.0723	4.4916	3.219	4.0146	1306852.4	87	28.5	1
895	1	0.5	1	25.738	2.5738	0.9	0	0	0	0.5	0.4791	3.8198	2.3863	2.4414	27969.7	1	0.2	1
896	1	0.5	1	37.1157	3.7116	0.9	0	0	0	0.5	1.7173	0.3363	5.5864	1.1259	35236453.9	106	81.1	1
897	1	0.5	1	29.7479	2.9748	0.9	0	0	0	0.5	0.5444	3.5647	4.3299	1.6176	1692368.1	3	0.9	1
898	1	0.5	1	39.9004	3.99	0.9	0	0	0	0.5	1.8392	1.387	5.8853	4.9399	35957342.3	1112	148.6	1
899	1	0.5	1	27.7893	2.7789	0.9	0	0	0	0.5	1.1815	2.4224	3.5096	2.9953	391198.5	4	0.7	1
900	1	0.5	1	44.5903	4.459	0.9	0	0	0	0.5	0.6568	0.8101	0.8031	3.7376	132349718.6	6870	98.3	0
901	1	0.5	1	43.8506	4.3851	0.9	0	0	0	0.5	0.8976	1.3657	1.1762	3.5402	28986254.4	87	110.1	1
902	1	0.5	1	24.649	2.4649	0.9	0	0	0	0.5	1.9455	5.0689	6.1415	3.9928	310216.5	33	2.4	1
903	1	0.5	1	39.2959	3.9296	0.9	0	0	0	0.5	2.0847	0.2831	4.9091	4.7337	127970620.9	2341	267.9	0
904	1	0.5	1	35.8525	3.5852	0.9	0	0	0	0.5	1.0499	2.7778	0.9693	2.1109	35531198.1	1538	7.6	1
905	1	0.5	1	24.5043	2.4504	0.9	0	0	0	0.5	2.4944	0.8791	0.7406	3.5226	505111.6	29	26.9	1
906	1	0.5	1	25.0052	2.5005	0.9	0	0	0	0.5	1.2173	5.1204	1.4221	5.3163	109187	6	0.4	1
907	1	0.5	1	43.2175	4.3218	0.9	0	0	0	0.5	1.9481	5.9643	2.7718	2.7708	70591431.8	1758	673	0
908	1	0.5	1	26.0191	2.6019	0.9	0	0	0	0.5	1.3119	3.872	4.4003	5.1258	266654.3	15	0.6	1
909	1	0.5	1	41.4928	4.1493	0.9	0	0	0	0.5	1.8245	0.774	0.6271	3.4595	69666739.9	619	333.9	1
910	1	0.5	1	34.917	3.4917	0.9	0	0	0	0.5	0.9525	5.5413	3.9834	3.1498	5092095.2	121	5.8	1
911	1	0.5	1	32.8392	3.2839	0.9	0	0	0	0.5	2.5559	3.4182	5.0526	2.2499	2518311.6	142	359.5	1
912	1	0.5	1	30.3276	3.0328	0.9	0	0	0	0.5	2.2919	5.8244	5.4719	2.7041	1081920.9	58	52	1
913	1	0.5	1	41.4657	4.1466	0.9	0	0	0	0.5	0.8102	0.9693	2.9742	2.5522	45262348.2	34	24.5	1
914	1	0.5	1	43.777	4.3777	0.9	0	0	0	0.5	1.5124	6.1972	4.8098	2.6672	108012956.5	697	217.7	1
915	1	0.5	1	44.4457	4.4446	0.9	0	0	0	0.5	1.2195	2.0786	5.7675	4.8251	100532463.7	6141	159.3	1
916	1	0.5	1	33.4978	3.3498	0.9	0	0	0	0.5	1.6858	2.6605	0.7468	0.4599	1356576.2	27	17.6	1
917	1	0.5	1	32.9415	3.2941	0.9	0	0	0	0.5	2.4324	0.6838	1.5815	3.6684	16447564.2	724	215.2	1
918	1	0.5	1	24.3112	2.4311	0.9	0	0	0	0.5	2.052	1.5022	1.2464	3.7275	675426.6	48	3.7	1
919	1	0.5	1	40.9622	4.0962	0.9	0	0	0	0.5	2.7887	0.5768	1.8234	3.1123	72771998.6	1605	12690.7	0
920	1	0.5	1	31.0217	3.1022	0.9	0	0	0	0.5	0.3655	6.0745	2.7124	3.5814	353755.9	19	0.7	1
921	1	0.5	1	44.4047	4.4405	0.9	0	0	0	0.5	2.2183	4.4184	3.9586	2.3093	91140629.1	1508	4359.3	0
922	1	0.5	1	24.3314	2.4331	0.9	0	0	0	0.5	1.8979	0.0347	2.9952	2.1059	483132.8	17	2	1
923	1	0.5	1	32.8581	3.2858	0.9	0	0	0	0.5	0.9467	5.5373	1.9595	2.8331	1106279.2	3	2.6	1
924	1	0.5	1	31.7287	3.1729	0.9	0	0	0	0.5	1.5345	5.0709	1.4457	1.6483	3752890.8	30	4.2	1
925	1	0.5	1	23.8195	2.382	0.9	0	0	0	0.5	1.7422	1.8233	1.7048	2.4891	184934.8	12	1.2	1
926	1	0.5	1	27.4111	2.7411	0.9	0	0	0	0.5	0.8492	2.0082	3.4778	2.3597	306523.7	4	0.4	1
927	1	0.5	1	23.9954	2.3995	0.9	0	0	0	0.5	1.2816	1.7379	2.948	1.604	96134.6	10	0.3	1
928	1	0.5	1	29.1904	2.919	0.9	0	0	0	0.5	0.4865	2.9068	0.8737	2.6249	1465475.2	5	0.6	1
929	1	0.5	1	26.3644	2.6364	0.9	0	0	0	0.5	1.6315	6.1637	4.8421	2.8955	172195.1	17	1.5	1
930	1	0.5	1	21.1806	2.1181	0.9	0	0	0	0.5	0.5612	5.9625	5.7397	3.5631	60978.7	5	0.1	1
931	1	0.5	1	38.4994	3.8499	0.9	0	0	0	0.5	3.0203	5.8333	1.0244	5.1124	59348974.6	1545	7027.2	1
932	1	0.5	1	43.2092	4.3209	0.9	0	0	0	0.5	2.7866	5.3542	3.5693	5.386	201842572.5	2016	23714.5	0
933	1	0.5	1	32.1655	3.2165	0.9	0	0	0	0.5	1.4694	1.711	6.2327	3.0277	1414493.2	6	3.8	1
934	1	0.5	1	25.2866	2.5287	0.9	0	0	0	0.5	1.5278	1.2501	5.3319	3.6016	335283.2	47	1	1
935	1	0.5	1	22.0636	2.2064	0.9	0	0	0	0.5	1.722	4.031	4.7617	0.785	161825.5	9	0.8	1
936	1	0.5	1	27.3895	2.7389	0.9	0	0	0	0.5	0.8567	0.7883	5.6066	4.9066	1328439.1	127	0.5	1
937	1	0.5	1	33.2792	3.3279	0.9	0	0	0	0.5	1.1309	5.7719	1.3259	1.5748	9454663.9	12	2.9	1
938	1	0.5	1	25.5521	2.5552	0.9	0	0	0	0.5	0.9637	5.3248	5.5712	4.0986	2354558.8	26	0.4	1
939	1	0.5	1	42.3019	4.2302	0.9	0	0	0	0.5	2.3658	0.27	3.8994	2.7291	82159946.9	1807	2892.5	0
940	1	0.5	1	41.0818	4.1082	0.9	0	0	0	0.5	0.86	0.5833	5.6112	5.565	45446520.8	989	30.1	1
941	1	0.5	1	36.7182	3.6718	0.9	0	0	0	0.5	2.3079	4.7315	5.7232	3.5055	2439337.1	103	285.8	1
942	1	0.5	1	25.5847	2.5585	0.9	0	0	0	0.5	2.0273	2.9424	0.6461	2.9652	700535.3	11	5.4	1
943	1	0.5	1	31.067	3.1067	0.9	0	0	0	0.5	1.3903	0.1818	6.0404	1.4918	1408843.7	20	2.3	1
944	1	0.5	1	38.0994	3.8099	0.9	0	0	0	0.5	1.9959	4.5667	4.9286	3.7534	122367848.2	776	127.6	1
945	1	0.5	1	44.891	4.4891	0.9	0	0	0	0.5	0.9938	0.0019	3.8131	3.0455	45151596.6	297	149.6	1
946	1	0.5	1	33.2889	3.3289	0.9	0	0	0	0.5	0.1166	4.7514	4.408	4.1661	1405508.4	88	1.3	1
947	1	0.5	1	38.8523	3.8852	0.9	0	0	0	0.5	2.0871	1.9815	4.3518	0.6819	362327371.9	2116	243.3	0
948	1	0.5	1	22.7014	2.2701	0.9	0	0	0	0.5	1.852	0.2849	5.943	4.6531	404859.4	7	1.3	1
949	1	0.5	1	34.849	3.4849	0.9	0	0	0	0.5	2.9179	5.4601	4.0707	3.0404	23664303.8	841	2107.9	1
