sim_ind	M1	M2	M3	a_o	r_p_o	e_o	inc_o	Omega_o	omega_o	e_i	inc_i	Omega_i	omega_i	f_i	final_time	outer_orbits	outer_orbits_RW	disrupted
958	1	1	1	37.7839	3.7784	0.9	0	0	0	0.5	0.5614	5.3683	5.3897	2.5861	2940590.3	23	8.8	1
959	1	1	1	29.182	2.9182	0.9	0	0	0	0.5	1.4703	4.8384	2.4085	1.6011	1530773.9	12	2.8	1
960	1	1	1	42.0613	4.2061	0.9	0	0	0	0.5	1.8767	0.6612	3.7099	2.9014	463632623.1	1689	460.6	0
961	1	1	1	27.0003	2.7	0.9	0	0	0	0.5	1.8775	3.0868	1.6882	3.7895	1246865.8	28	9.2	1
962	1	1	1	30.0083	3.0008	0.9	0	0	0	0.5	1.3796	2.371	1.5755	2.039	296995.7	7	2.8	1
963	1	1	1	26.3057	2.6306	0.9	0	0	0	0.5	1.7762	2.7814	1.2531	3.693	574055.8	74	4.1	1
964	1	1	1	44.4752	4.4475	0.9	0	0	0	0.5	1.8803	2.7493	6.0585	1.5911	117232970.4	2559	778.4	0
965	1	1	1	35.1299	3.513	0.9	0	0	0	0.5	1.4719	1.6042	0.9482	0.1386	11991851	626	15.6	1
966	1	1	1	23.4788	2.3479	0.9	0	0	0	0.5	2.3103	4.4408	5.338	6.1414	532368.2	25	30.5	1
967	1	1	1	23.6666	2.3667	0.9	0	0	0	0.5	1.242	3.4405	3.8551	3.1901	28119.8	1	0.4	1
968	1	1	1	43.5819	4.3582	0.9	0	0	0	0.5	1.4582	1.606	5.4009	2.3959	141456600.1	545	347.9	1
969	1	1	1	44.878	4.4878	0.9	0	0	0	0.5	1.7118	1.2055	2.9293	5.5466	127892311.3	2039	523.3	0
970	1	1	1	20.298	2.0298	0.9	0	0	0	0.5	2.2241	4.7761	4.8213	2.4189	1784539.6	92	16.5	1
971	1	1	1	22.1711	2.2171	0.9	0	0	0	0.5	0.8366	5.2426	5.7089	2.5739	492447.1	7	0.1	1
972	1	1	1	43.3377	4.3338	0.9	0	0	0	0.5	2.3376	1.2238	4.4774	5.5659	320946137.2	6816	18561.2	0
973	1	1	1	26.6118	2.6612	0.9	0	0	0	0.5	2.8495	5.7637	6.1349	2.7673	10874642.8	172	127	1
974	1	1	1	39.3197	3.932	0.9	0	0	0	0.5	1.02	1.528	0.4956	4.21	7346640.9	75	18.2	1
975	1	1	1	34.4259	3.4426	0.9	0	0	0	0.5	1.4629	5.6948	0.2086	3.5263	3115686.2	34	5.5	1
976	1	1	1	27.5305	2.7531	0.9	0	0	0	0.5	1.8049	0.5787	1.6422	4.8418	1408522.1	13	7.3	1
977	1	1	1	44.617	4.4617	0.9	0	0	0	0.5	1.4932	4.6557	0.7879	4.3982	135640579.2	394	585.1	1
978	1	1	1	26.1451	2.6145	0.9	0	0	0	0.5	2.2876	5.9665	5.3411	3.3659	11704531.4	297	56	1
979	1	1	1	23.9415	2.3942	0.9	0	0	0	0.5	0.4164	3.5465	0.1379	1.0363	147909.4	3	0.1	1
980	1	1	1	41.6578	4.1658	0.9	0	0	0	0.5	1.153	3.6175	1.5131	3.3516	143075582	1904	92.3	1
981	1	1	1	36.5671	3.6567	0.9	0	0	0	0.5	1.9116	1.9375	5.9723	3.2207	34042640.7	628	46	1
982	1	1	1	27.5411	2.7541	0.9	0	0	0	0.5	1.2629	3.9407	4.1616	2.3833	3564941.1	2	1.1	1
983	1	1	1	37.8036	3.7804	0.9	0	0	0	0.5	0.7545	5.3862	6.0334	3.0193	10217349.3	59	7.1	1
984	1	1	1	36.3301	3.633	0.9	0	0	0	0.5	0.8931	5.1529	3.3689	5.8688	998935.4	9	4.6	1
985	1	1	1	31.0328	3.1033	0.9	0	0	0	0.5	2.6453	2.6473	3.0613	2.4786	9424483.9	524	187.3	1
986	1	1	1	36.3741	3.6374	0.9	0	0	0	0.5	2.5718	3.5648	3.6272	3.0176	105391186.1	1966	876.3	0
987	1	1	1	24.6155	2.4615	0.9	0	0	0	0.5	0.3064	5.0652	5.6003	3.2563	26591.4	1	0.1	1
988	1	1	1	23.7336	2.3734	0.9	0	0	0	0.5	2.313	0.9923	1.1905	2.8236	3176578.3	92	34.9	1
989	1	1	1	25.1229	2.5123	0.9	0	0	0	0.5	0.9108	6.2124	2.0649	0.6676	476169.5	14	0.5	1
990	1	1	1	39.4224	3.9422	0.9	0	0	0	0.5	1.6838	2.404	3.4769	2.6287	103223193.1	215	61.9	1
991	1	1	1	24.1098	2.411	0.9	0	0	0	0.5	0.7697	0.3199	1.0053	5.3527	27858.7	1	0.3	1
992	1	1	1	29.7847	2.9785	0.9	0	0	0	0.5	1.4663	2.9219	4.6043	2.9385	11433573.3	13	3.4	1
993	1	1	1	24.9957	2.4996	0.9	0	0	0	0.5	0.8037	4.7507	5.8095	5.1728	207862516.1	2	0.2	1
994	1	1	1	43.7213	4.3721	0.9	0	0	0	0.5	1.6578	0.8474	5.2146	3.0281	63772936	1221	738.6	0
995	1	1	1	37.904	3.7904	0.9	0	0	0	0.5	1.484	4.7267	5.9649	2.9229	983964937.7	249	20.7	1
996	1	1	1	41.3143	4.1314	0.9	0	0	0	0.5	0.5885	4.6933	3.4541	1.9622	3626205.8	32	24.4	1
997	1	1	1	42.422	4.2422	0.9	0	0	0	0.5	1.9486	4.323	2.4545	2.431	94438585.6	2238	1055.2	0
998	1	1	1	28.8067	2.8807	0.9	0	0	0	0.5	2.2077	1.7464	3.4446	1.0856	1931026.5	72	13.6	1
999	1	1	1	32.0463	3.2046	0.9	0	0	0	0.5	1.7802	2.0624	0.8241	2.4565	2071886.1	134	15.6	1
1000	1	1	1	44.2232	4.4223	0.9	0	0	0	0.5	0.4145	3.3752	1.7093	3.553	62616850.1	888	97.8	1
1001	1	1	1	32.3334	3.2333	0.9	0	0	0	0.5	1.9637	2.4082	5.3616	5.2536	2259972.5	141	42.8	1
1002	1	1	1	25.926	2.5926	0.9	0	0	0	0.5	1.0445	5.307	2.2328	5.838	650795.3	12	0.7	1
1003	1	1	1	38.1174	3.8117	0.9	0	0	0	0.5	1.0053	0.9715	3.1066	1.7154	43493638.8	289	9.1	1
1004	1	1	1	44.2824	4.4282	0.9	0	0	0	0.5	2.4163	4.8978	4.0184	4.3263	145833600.5	1495	15519.8	0
1005	1	1	1	23.0438	2.3044	0.9	0	0	0	0.5	0.8202	4.6902	1.015	3.7021	26160.6	1	0.3	1
1006	1	1	1	36.5361	3.6536	0.9	0	0	0	0.5	1.6015	2.5511	5.3798	0.4717	414184656.7	1007	37.3	1
1007	1	1	1	43.7852	4.3785	0.9	0	0	0	0.5	2.4739	2.2044	3.1351	3.8534	105460854.5	1301	7413.8	0
1008	1	1	1	43.6151	4.3615	0.9	0	0	0	0.5	0.6126	2.5664	2.6229	3.8543	43595849.5	53	66.6	1
1009	1	1	1	35.2768	3.5277	0.9	0	0	0	0.5	2.0283	5.6458	5.1376	3.4635	73588517.9	8152	207.5	0
1010	1	1	1	37.5524	3.7552	0.9	0	0	0	0.5	0.7016	4.6403	4.8609	3.7149	7360787.1	46	23.6	1
1011	1	1	1	44.159	4.4159	0.9	0	0	0	0.5	1.048	4.5583	4.4056	3.0793	72963801	3703	219.3	0
1012	1	1	1	31.5617	3.1562	0.9	0	0	0	0.5	1.8535	3.6451	3.2241	3.1052	1784563.9	202	6.5	1
1013	1	1	1	25.3332	2.5333	0.9	0	0	0	0.5	1.519	5.6595	2.9311	2.6994	118745.5	25	0.5	1
1014	1	1	1	21.9084	2.1908	0.9	0	0	0	0.5	0.845	4.0535	2.1583	2.7021	108239.4	16	0.2	1
1015	1	1	1	36.2	3.62	0.9	0	0	0	0.5	1.4501	0.5326	1.849	4.5476	27330704	758	23.7	1
1016	1	1	1	25.3507	2.5351	0.9	0	0	0	0.5	2.7725	3.021	4.6996	2.5328	2602595.7	154	120.6	1
1017	1	1	1	41.7346	4.1735	0.9	0	0	0	0.5	0.1725	1.1562	0.0714	2.6833	285886686.7	241	25.2	1
1018	1	1	1	44.4174	4.4417	0.9	0	0	0	0.5	2.6702	2.7615	5.3162	3.4951	80433672.6	1023	37255.1	0
1019	1	1	1	40.7123	4.0712	0.9	0	0	0	0.5	2.5383	1.8279	5.3738	0.5116	1236879056	2255	5501.4	1
1020	1	1	1	33.4558	3.3456	0.9	0	0	0	0.5	1.3403	2.5074	3.4001	2.6921	681142.2	54	3.2	1
1021	1	1	1	30.2323	3.0232	0.9	0	0	0	0.5	1.2027	0.2432	3.4873	3.151	312904.8	27	1	1
1022	1	1	1	28.6576	2.8658	0.9	0	0	0	0.5	1.3479	3.0836	3.2215	2.8949	977968.3	89	0.7	1
1023	1	1	1	27.3276	2.7328	0.9	0	0	0	0.5	1.5847	1.0708	1.5871	2.0527	235343.7	16	2.6	1
1024	1	1	1	32.0269	3.2027	0.9	0	0	0	0.5	1.4705	0.7633	0.7558	2.0761	3984762.6	174	6	1
1025	1	1	1	33.2073	3.3207	0.9	0	0	0	0.5	2.3144	3.096	6.2426	5.1586	5317572.9	172	73.5	1
1026	1	1	1	34.416	3.4416	0.9	0	0	0	0.5	2.3253	1.5884	0.6332	3.534	183005066.8	342	188.3	1
1027	1	1	1	22.6652	2.2665	0.9	0	0	0	0.5	0.8461	1.7974	1.5164	2.3198	401491.7	17	0.3	1
1028	1	1	1	23.4042	2.3404	0.9	0	0	0	0.5	0.2546	4.8145	0.6411	4.193	24228.4	1	0.1	1
1029	1	1	1	29.5492	2.9549	0.9	0	0	0	0.5	2.0044	2.8508	5.0715	2.1405	6737232.2	143	32.4	1
1030	1	1	1	20.1723	2.0172	0.9	0	0	0	0.5	0.9758	2.6792	3.4304	3.2457	36039.3	3	0.1	1
1031	1	1	1	36.0703	3.607	0.9	0	0	0	0.5	2.3179	2.1987	2.9286	0.277	67162347.2	802	203.8	1
1032	1	1	1	23.9634	2.3963	0.9	0	0	0	0.5	2.0176	0.0606	3.1725	3.3398	231462.5	6	1.6	1
1033	1	1	1	24.1431	2.4143	0.9	0	0	0	0.5	2.0842	1.2504	5.6376	2.8178	1244009	48	4.4	1
1034	1	1	1	25.3028	2.5303	0.9	0	0	0	0.5	1.1409	3.4467	5.0331	3.189	6563665.1	77	0.5	1
1035	1	1	1	27.0041	2.7004	0.9	0	0	0	0.5	2.4876	4.9309	3.9199	4.4863	4339315.2	143	51.9	1
1036	1	1	1	40.2335	4.0233	0.9	0	0	0	0.5	0.3449	5.3389	0.9657	1.8843	2488015.5	22	16.8	1
1037	1	1	1	25.6769	2.5677	0.9	0	0	0	0.5	0.8368	3.6136	5.865	5.5002	40676	1	0.2	1
1038	1	1	1	30.6618	3.0662	0.9	0	0	0	0.5	2.3358	2.4994	2.1358	3.7481	295085920.4	63	264.6	1
1039	1	1	1	29.0259	2.9026	0.9	0	0	0	0.5	0.6658	6.1124	3.3071	3.4309	279747	9	0.4	1
1040	1	1	1	26.6213	2.6621	0.9	0	0	0	0.5	2.0982	1.6301	3.3527	1.9585	986154.9	52	4.4	1
1041	1	1	1	20.6542	2.0654	0.9	0	0	0	0.5	1.9281	2.1128	2.435	2.343	337860.7	8	2	1
1042	1	1	1	23.0793	2.3079	0.9	0	0	0	0.5	0.8938	4.8301	0.3317	3.3429	52252.6	11	0.1	1
1043	1	1	1	39.0413	3.9041	0.9	0	0	0	0.5	1.1391	2.725	4.4138	2.6721	9117064.7	15	33.2	1
1044	1	1	1	23.6495	2.3649	0.9	0	0	0	0.5	2.1117	2.714	6.0828	2.6113	127239.9	31	2.4	1
1045	1	1	1	42.8129	4.2813	0.9	0	0	0	0.5	2.3908	3.4014	0.512	2.8495	71454517.4	1065	4453.8	0
1046	1	1	1	26.5768	2.6577	0.9	0	0	0	0.5	2.3395	5.3234	3.9122	0.2424	622070.6	23	27.6	1
1047	1	1	1	31.779	3.1779	0.9	0	0	0	0.5	1.3077	2.9352	6.1764	3.6784	4037108.1	4	1.7	1
1048	1	1	1	38.2042	3.8204	0.9	0	0	0	0.5	0.0968	4.7345	3.0418	1.6489	3972622.3	165	6.7	1
1049	1	1	1	21.2891	2.1289	0.9	0	0	0	0.5	2.1592	4.5319	2.1469	1.9603	851249	48	8.1	1
1050	1	1	1	40.8415	4.0842	0.9	0	0	0	0.5	0.8907	0.4382	5.129	3.1671	25072792.3	29	62.1	1
1051	1	1	1	34.4897	3.449	0.9	0	0	0	0.5	1.802	0.7263	5.4629	2.7725	35952344.6	232	37.8	1
1052	1	1	1	41.3414	4.1341	0.9	0	0	0	0.5	0.502	5.0096	2.4729	2.803	9960275.3	322	27	1
1053	1	1	1	36.4415	3.6441	0.9	0	0	0	0.5	0.2236	0.0759	6.0963	2.5575	1532648712.6	349	3.6	1
1054	1	1	1	22.4968	2.2497	0.9	0	0	0	0.5	0.7932	2.0913	4.6563	2.5826	532535.2	14	0.3	1
1055	1	1	1	21.3642	2.1364	0.9	0	0	0	0.5	1.2843	3.8399	4.8921	6.0606	371984.8	21	0.3	1
1056	1	1	1	24.4991	2.4499	0.9	0	0	0	0.5	1.2612	2.9161	5.7642	2.253	761907.3	43	0.3	1
1057	1	1	1	42.0659	4.2066	0.9	0	0	0	0.5	1.1866	2.4311	5.9984	2.3991	9002303.1	45	54.4	1
1058	1	1	1	26.3948	2.6395	0.9	0	0	0	0.5	2.3478	2.0104	2.7759	2.5747	368569.4	22	14.6	1
1059	1	1	1	24.5475	2.4547	0.9	0	0	0	0.5	0.6515	1.0156	5.66	6.2449	26353.6	1	0.2	1
1060	1	1	1	28.8608	2.8861	0.9	0	0	0	0.5	2.0364	5.5426	3.926	4.1616	1040081.9	75	21.7	1
1061	1	1	1	30.7509	3.0751	0.9	0	0	0	0.5	1.8215	5.9776	3.6765	4.1779	896114.6	129	7.1	1
1062	1	1	1	22.3339	2.2334	0.9	0	0	0	0.5	1.8538	4.0447	0.0536	2.7485	30760	1	0.6	1
1063	1	1	1	37.6122	3.7612	0.9	0	0	0	0.5	1.8542	2.6769	0.0957	3.8592	11299658.6	583	48	1
1064	1	1	1	20.531	2.0531	0.9	0	0	0	0.5	1.4892	3.577	3.5411	4.0907	181979	28	0.2	1
1065	1	1	1	34.6219	3.4622	0.9	0	0	0	0.5	2.1476	0.6037	3.5802	3.4467	75763271.2	112	70.1	1
1066	1	1	1	36.4769	3.6477	0.9	0	0	0	0.5	1.9285	1.2895	3.2317	3.3719	165538619.4	1724	42	1
1067	1	1	1	21.4271	2.1427	0.9	0	0	0	0.5	0.2752	4.8063	4.9593	3.6039	58492.8	7	0.1	1
1068	1	1	1	41.9644	4.1964	0.9	0	0	0	0.5	2.123	5.4098	1.5759	3.5679	78417697.8	1428	5873.6	0
1069	1	1	1	23.9782	2.3978	0.9	0	0	0	0.5	0.9273	0.0836	1.2943	3.0154	28413.8	1	0.4	1
1070	1	1	1	34.9815	3.4981	0.9	0	0	0	0.5	1.9921	2.3187	1.7129	3.9974	45983192.9	266	202	1
1071	1	1	1	32.2372	3.2237	0.9	0	0	0	0.5	1.8522	4.4395	4.9143	4.5735	8493414.4	778	34.9	1
1072	1	1	1	28.7988	2.8799	0.9	0	0	0	0.5	0.9476	5.5797	5.2385	2.4289	6040952.3	11	1.2	1
1073	1	1	1	39.5926	3.9593	0.9	0	0	0	0.5	0.6801	1.9338	5.0756	1.8977	20946042.5	59	31	1
1074	1	1	1	22.4801	2.248	0.9	0	0	0	0.5	1.7844	0.8896	5.4833	2.5213	965896.9	26	1.4	1
1075	1	1	1	27.5345	2.7534	0.9	0	0	0	0.5	1.2799	5.4557	0.9584	2.7024	629312	9	1.1	1
1076	1	1	1	37.7458	3.7746	0.9	0	0	0	0.5	0.8135	0.2528	0.8835	1.5739	6090649.9	22	13.3	1
1077	1	1	1	23.4503	2.345	0.9	0	0	0	0.5	2.2616	4.2255	4.0124	4.4445	296044.6	27	17.3	1
1078	1	1	1	33.4524	3.3452	0.9	0	0	0	0.5	1.1337	5.7214	5.1026	3.6765	1887865.1	34	4.9	1
1079	1	1	1	26.6471	2.6647	0.9	0	0	0	0.5	0.4765	5.1651	0.6605	2.172	730884.9	21	0.2	1
1080	1	1	1	38.7466	3.8747	0.9	0	0	0	0.5	0.4916	0.317	4.2083	2.8857	1749779.5	38	12.3	1
1081	1	1	1	39.6694	3.9669	0.9	0	0	0	0.5	1.7384	4.4038	3.2241	3.3511	46019028.5	90	69.5	1
1082	1	1	1	25.4113	2.5411	0.9	0	0	0	0.5	1.2361	2.0495	5.0904	3.235	15040380	52	0.6	1
1083	1	1	1	21.2826	2.1283	0.9	0	0	0	0.5	2.373	0.9631	1.8054	4.7808	1196685	48	28.2	1
1084	1	1	1	41.4949	4.1495	0.9	0	0	0	0.5	1.3213	3.6854	3.2297	3.7224	95287093.2	128	50.4	1
1085	1	1	1	37.0734	3.7073	0.9	0	0	0	0.5	0.758	5.6745	1.3843	5.8983	42459422.5	345	19.5	1
1086	1	1	1	38.8174	3.8817	0.9	0	0	0	0.5	1.5959	2.6923	1.9166	5.189	33576973.3	239	95.1	1
1087	1	1	1	43.7091	4.3709	0.9	0	0	0	0.5	1.2225	0.1295	0.4639	4.4387	118478963.8	4009	129.8	1
1088	1	1	1	34.6632	3.4663	0.9	0	0	0	0.5	1.238	6.0666	0.1981	4.2751	805651.2	26	3.9	1
1089	1	1	1	26.7772	2.6777	0.9	0	0	0	0.5	0.9096	2.355	5.7582	1.6967	513404.4	32	0.3	1
1090	1	1	1	23.0054	2.3005	0.9	0	0	0	0.5	1.6747	0.9746	1.7507	0.9971	127705.3	3	1.3	1
1091	1	1	1	41.212	4.1212	0.9	0	0	0	0.5	0.5536	0.8536	5.5656	5.8231	11911400.6	25	27.6	1
1092	1	1	1	27.1081	2.7108	0.9	0	0	0	0.5	2.9241	3.9756	0.106	3.814	1478558.8	101	174.1	1
1093	1	1	1	33.1996	3.32	0.9	0	0	0	0.5	1.5554	4.5823	2.7271	3.8231	14096613.3	988	5.6	1
1094	1	1	1	43.0427	4.3043	0.9	0	0	0	0.5	1.5349	0.034	5.7927	3.6251	117876846.1	806	203.7	1
1095	1	1	1	35.5664	3.5566	0.9	0	0	0	0.5	0.6721	1.1363	3.2268	2.749	15940491	36	3	1
1096	1	1	1	22.2491	2.2249	0.9	0	0	0	0.5	1.9959	3.867	4.3528	4.0125	123357.3	13	5.1	1
1097	1	1	1	28.525	2.8525	0.9	0	0	0	0.5	0.4671	2.7426	2.3332	1.6515	232701.3	2	0.4	1
1098	1	1	1	37.3692	3.7369	0.9	0	0	0	0.5	2.6379	1.4063	4.041	3.269	73952105.1	1888	2228.6	0
1099	1	1	1	35.5862	3.5586	0.9	0	0	0	0.5	0.8586	4.7482	6.2757	3.7375	408474.8	3	3.3	1
1100	1	1	1	44.7435	4.4743	0.9	0	0	0	0.5	2.2454	0.2724	2.7516	3.2666	76445588.9	1159	4435.9	0
1101	1	1	1	35.1452	3.5145	0.9	0	0	0	0.5	1.4048	5.5044	2.9448	2.9041	90946475.5	17	6.2	1
1102	1	1	1	32.7915	3.2792	0.9	0	0	0	0.5	1.5541	1.7222	4.6019	0.581	41564850.5	109	11.2	1
1103	1	1	1	37.9237	3.7924	0.9	0	0	0	0.5	0.7114	1.8424	2.1145	1.6345	9167624.3	128	14.3	1
1104	1	1	1	37.2378	3.7238	0.9	0	0	0	0.5	0.5835	4.9094	6.1962	3.0405	447230.1	3	5.2	1
1105	1	1	1	44.2362	4.4236	0.9	0	0	0	0.5	1.3836	1.1074	5.6404	3.2581	200420324.2	964	330.8	1
1106	1	1	1	34.8246	3.4825	0.9	0	0	0	0.5	0.6928	5.5586	1.3597	2.0469	277405.1	4	7.6	1
1107	1	1	1	40.2382	4.0238	0.9	0	0	0	0.5	1.6936	0.9493	6.1604	1.9712	70991460.5	1297	76	1
1108	1	1	1	24.3485	2.4348	0.9	0	0	0	0.5	0.1423	6.0489	0.3954	4.0264	29386.2	1	0.1	1
1109	1	1	1	44.8786	4.4879	0.9	0	0	0	0.5	2.1567	4.4084	4.2625	3.9729	106617432.8	1403	15070.1	0
1110	1	1	1	24.8961	2.4896	0.9	0	0	0	0.5	2.0419	0.7877	1.924	2.9824	799997.7	44	12	1
1111	1	1	1	32.9022	3.2902	0.9	0	0	0	0.5	1.0984	5.0828	1.4724	3.9776	3384132.3	20	4	1
1112	1	1	1	40.7777	4.0778	0.9	0	0	0	0.5	1.7926	4.6927	4.1303	2.7404	118144181.6	3371	382.2	1
1113	1	1	1	23.2188	2.3219	0.9	0	0	0	0.5	0.6474	0.9923	3.6852	3.5335	25496.3	1	0.1	1
1114	1	1	1	32.6373	3.2637	0.9	0	0	0	0.5	0.9978	4.8096	2.0391	3.053	1387856.7	16	3.5	1
1115	1	1	1	29.0662	2.9066	0.9	0	0	0	0.5	0.743	4.9392	4.2568	3.7409	406014.1	2	1.1	1
1116	1	1	1	28.4565	2.8457	0.9	0	0	0	0.5	1.0541	2.6334	0.1182	2.7056	1200323.7	60	0.5	1
1117	1	1	1	42.4453	4.2445	0.9	0	0	0	0.5	1.3893	5.5569	3.9032	2.1463	139944120.7	549	198.6	1
1118	1	1	1	29.722	2.9722	0.9	0	0	0	0.5	0.126	0.8531	6.1397	2.8008	33588.8	1	0.4	1
1119	1	1	1	31.796	3.1796	0.9	0	0	0	0.5	1.0969	0.1489	5.34	2.7954	5011946.7	156	3	1
1120	1	1	1	34.4938	3.4494	0.9	0	0	0	0.5	1.4352	4.0059	4.1375	3.5074	82810367.1	388	11.6	1
1121	1	1	1	30.3896	3.039	0.9	0	0	0	0.5	0.5185	5.3452	2.4223	4.0989	38565.9	1	0.7	1
1122	1	1	1	34.1173	3.4117	0.9	0	0	0	0.5	2.5319	5.8445	5.587	2.8006	98142421.7	1888	418.2	1
1123	1	1	1	23.2825	2.3283	0.9	0	0	0	0.5	1.2484	0.8035	2.1053	1.598	1312511.8	11	0.4	1
1124	1	1	1	39.2166	3.9217	0.9	0	0	0	0.5	2.0246	5.6506	3.9588	5.3722	285090318.5	11981	581.8	0
1125	1	1	1	24.4467	2.4447	0.9	0	0	0	0.5	2.1637	4.4528	2.8634	1.8136	226129.8	12	3.7	1
1126	1	1	1	43.0292	4.3029	0.9	0	0	0	0.5	1.9252	0.8806	2.561	3.5658	199897376.8	878	832.5	1
1127	1	1	1	35.9735	3.5973	0.9	0	0	0	0.5	0.7993	1.0993	4.7974	0.0064	15265248.1	557	11.2	1
1128	1	1	1	34.5612	3.4561	0.9	0	0	0	0.5	1.811	4.4134	3.7683	3.2384	6254339315	74	29.3	1
1129	1	1	1	22.0223	2.2022	0.9	0	0	0	0.5	2.0868	1.5303	5.1896	3.598	5096031.4	100	7.1	1
1130	1	1	1	30.5161	3.0516	0.9	0	0	0	0.5	1.6046	3.673	2.5129	0.8331	2357814.8	76	4.6	1
1131	1	1	1	27.2041	2.7204	0.9	0	0	0	0.5	1.827	0.1212	0.8335	3.1999	350793.3	40	4.8	1
1132	1	1	1	21.4926	2.1493	0.9	0	0	0	0.5	0.9993	2.695	3.2455	3.4172	101094.3	24	0.1	1
1133	1	1	1	44.7999	4.48	0.9	0	0	0	0.5	0.8744	2.0871	0.1041	3.1722	99172212.3	1690	108.4	0
1134	1	1	1	24.4356	2.4436	0.9	0	0	0	0.5	1.7982	3.3542	3.3341	3.3648	204581.2	57	0.8	1
1135	1	1	1	40.0436	4.0044	0.9	0	0	0	0.5	1.704	5.3563	2.357	2.1206	112422491.1	657	187.9	1
1136	1	1	1	44.3072	4.4307	0.9	0	0	0	0.5	0.8434	2.085	3.4693	3.2092	145543016.2	1367	93.2	1
1137	1	1	1	24.6312	2.4631	0.9	0	0	0	0.5	2.9009	4.0685	0.3207	3.5104	1754751.8	92	94.2	1
1138	1	1	1	23.9392	2.3939	0.9	0	0	0	0.5	1.9074	2.4133	1.8715	2.4686	221035.3	20	4.6	1
1139	1	1	1	27.1571	2.7157	0.9	0	0	0	0.5	2.7169	2.1009	4.6408	5.1892	16925402.4	435	166.3	1
1140	1	1	1	25.6169	2.5617	0.9	0	0	0	0.5	2.2164	3.5273	4.8085	0.5144	955325.3	39	46.2	1
1141	1	1	1	26.2907	2.6291	0.9	0	0	0	0.5	2.302	0.0699	2.5323	2.4955	204938.4	18	15.9	1
1142	1	1	1	34.6308	3.4631	0.9	0	0	0	0.5	2.4325	2.27	1.9183	3.0847	94657341.3	2725	1368.7	0
1143	1	1	1	31.5468	3.1547	0.9	0	0	0	0.5	0.3862	4.6553	0.1371	3.403	586130.3	23	0.8	1
1144	1	1	1	27.1971	2.7197	0.9	0	0	0	0.5	1.842	4.3259	5.8802	5.6487	237733.9	20	2.3	1
1145	1	1	1	41.3372	4.1337	0.9	0	0	0	0.5	1.4977	5.6298	4.3071	1.6259	70179641	1458	172.1	1
1146	1	1	1	37.8366	3.7837	0.9	0	0	0	0.5	0.3205	5.3047	3.4495	2.3567	16042917.7	97	6.1	1
1147	1	1	1	40.4084	4.0408	0.9	0	0	0	0.5	0.7877	1.3007	1.2639	4.0241	18926546.2	496	63.2	1
1148	1	1	1	30.3249	3.0325	0.9	0	0	0	0.5	1.1415	3.1282	3.4134	5.8105	495051.8	26	0.9	1
1149	1	1	1	43.2099	4.321	0.9	0	0	0	0.5	1.3716	1.8541	1.7671	1.418	142440152.5	1124	263.3	1
1150	1	1	1	41.7787	4.1779	0.9	0	0	0	0.5	2.5514	5.6808	0.9895	2.6948	84534566.4	1192	9511.9	0
1151	1	1	1	29.756	2.9756	0.9	0	0	0	0.5	0.7105	1.0052	3.383	3.7604	518805.8	13	0.5	1
1152	1	1	1	23.9277	2.3928	0.9	0	0	0	0.5	1.3368	0.9878	0.8211	2.4224	522480.7	19	0.5	1
1153	1	1	1	28.9191	2.8919	0.9	0	0	0	0.5	2.8511	5.1022	3.0876	2.7055	7337625.3	327	229.8	1
1154	1	1	1	27.7618	2.7762	0.9	0	0	0	0.5	1.3391	3.3641	3.3804	4.1041	36552.9	1	0.6	1
1155	1	1	1	42.8955	4.2895	0.9	0	0	0	0.5	0.7047	5.878	2.7053	2.8533	51323165.5	354	50.9	1
1156	1	1	1	28.202	2.8202	0.9	0	0	0	0.5	0.8584	3.4842	2.3606	2.6256	403190.3	7	0.6	1
1157	1	1	1	29.253	2.9253	0.9	0	0	0	0.5	2.375	2.8398	5.1778	3.3769	18133408	384	180.7	1
1158	1	1	1	32.3306	3.2331	0.9	0	0	0	0.5	0.7403	1.6435	0.6444	3.1678	8695047.5	6	1.4	1
1159	1	1	1	31.3875	3.1388	0.9	0	0	0	0.5	1.6614	4.6771	4.3282	3.4259	3053298.8	63	9.9	1
1160	1	1	1	39.2899	3.929	0.9	0	0	0	0.5	0.9231	5.2373	4.1085	1.6522	2455389.4	30	46.3	1
1161	1	1	1	38.3591	3.8359	0.9	0	0	0	0.5	1.8703	4.4328	2.7539	2.6244	51096125.4	2026	81.2	0
1162	1	1	1	44.3157	4.4316	0.9	0	0	0	0.5	1.0176	0.3886	0.7981	3.8107	84157091.3	441	226.2	1
1163	1	1	1	27.9479	2.7948	0.9	0	0	0	0.5	2.7816	5.3337	5.5501	1.5288	750398.1	52	174.6	1
1164	1	1	1	28.7741	2.8774	0.9	0	0	0	0.5	1.6009	2.3551	2.4426	3.5041	367727.5	33	3.9	1
1165	1	1	1	44.3065	4.4307	0.9	0	0	0	0.5	2.2988	4.086	0.1063	3.1823	69792394.8	1098	4004.7	0
1166	1	1	1	27.8299	2.783	0.9	0	0	0	0.5	0.653	1.346	1.3436	4.6826	32987.2	1	0.7	1
1167	1	1	1	44.8865	4.4886	0.9	0	0	0	0.5	1.6255	0.2297	4.2458	3.5907	863505481	2228	1069.2	1
1168	1	1	1	37.4309	3.7431	0.9	0	0	0	0.5	1.6496	0.6074	3.7208	2.6028	110950805	614	40.7	1
