sim_ind	M1	M2	M3	a_o	r_p_o	e_o	inc_o	Omega_o	omega_o	e_i	inc_i	Omega_i	omega_i	f_i	final_time	outer_orbits	outer_orbits_RW	outer_orbits_RW_without_KL	disrupted
3493	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.0748	1.9643	6.1177	320561958.2	5912	5263.8	3343.5	0
3494	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.4664	4.7621	2.9126	75517399.9	1284	5417.8	5318.7	0
3495	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.8459	5.6453	3.4759	337171723.7	1573	1519.9	1138.6	0
3496	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.864	0.6025	3.9941	102273819.9	1640	1448.6	1077.5	0
3497	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.0059	1.5348	3.0928	72844033.8	1411	5422.6	5341.4	0
3498	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.3221	1.5658	4.9383	186770100.5	2858	5422.7	5366.1	0
3499	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.757	0.0167	5.7827	9438591004.7	850	955.4	677.9	1
3500	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	2.1228	1.9493	2.9708	146957218	1895	5238	3446.2	0
3501	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.0496	0.5992	3.8181	94668048.5	5196	1441.1	1072.2	0
3502	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.7668	1.3154	4.8203	216966980.1	5064	5352.7	4310.1	0
3503	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.6887	1.1817	1.4737	214259294.4	6932	5255.9	3373.3	0
3504	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.5844	1.373	2.5423	91917634.2	1618	5374.2	4686.1	0
3505	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.6817	1.7016	3.2574	92136183.4	1272	5392.6	5049.6	0
3506	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.7828	4.1039	2.9385	76135941.4	1356	3522.4	2114.5	0
3507	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.6014	4.7366	3.5861	82851904.5	2079	5421.2	5355.2	0
3508	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.264	0.4098	0.9578	207087935.2	2073	1157.3	840.9	0
3509	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.9294	4.8161	3.8598	100297010.3	1712	5401	5163.7	0
3510	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.0217	1.4218	1.2153	251634913.8	10116	5410.7	4961.7	0
3511	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.9738	3.687	4.7883	106765962.5	2729	1341.7	991.9	0
3512	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.9618	1.1966	3.7464	92878676.4	1781	5282.6	3476	0
3513	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.9538	0.1116	3.4136	137205255.1	6822	966.3	688.6	0
3514	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.8649	2.1402	2.7465	82658978.4	1779	4422.8	2299.9	0
3515	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.24	3.2202	0.7171	106204429.7	1764	960.8	683.1	0
3516	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.0905	4.855	2.1137	133017764.4	2285	5390.1	4993.5	0
3517	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.1536	1.3597	3.6314	112517326.2	1398	5372	4603.2	0
3518	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.4091	4.5894	2.6038	153460239.5	1483	5415.9	5085	0
3519	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.3445	4.9549	3.6166	85028199.4	1288	5329.2	4397.5	0
3520	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	6.0669	1.9949	5.2494	201156049	2472	5260.4	3139.4	0
3521	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.9318	3.7941	1.9267	1090116187.8	995	1570.4	1165.8	1
3522	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.642	3.3782	3.7959	99887023.1	2191	1018.1	728.3	0
3523	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	2.8972	2.2089	2.7218	99912492.9	1390	3096.1	1985.8	0
3524	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.9938	5.6004	6.0117	188524811.9	6297	1644.5	1226.1	0
3525	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.9428	3.9553	2.0931	148195455	2262	2168.2	1557.9	0
3526	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.003	4.4098	2.4611	97699569.9	1826	5312.9	3979.8	0
3527	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	2.9413	6.0775	0.5867	228124607.3	1841	1000.3	715.6	0
3528	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.5074	3.7211	2.5462	89179511.8	4768	1410.5	1041.2	0
3529	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.9814	4.8776	4.0989	121819101.8	2028	5383.7	4875.7	0
3530	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.4169	3.0317	1.9632	88217595.8	1317	964	688.3	0
3531	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.4411	6.0206	2.2938	442987018.4	1682	1030.7	740.6	1
3532	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	6.1558	0.6515	2.2913	108674576	3451	1568.7	1163.9	0
3533	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.1799	0.8538	2.8558	76372819.1	2585	2407.6	1686.8	0
3534	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	2.2057	3.5449	4.2954	127694531.5	1962	1151.1	835.3	0
3535	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.5009	3.9435	2.1736	416352359.1	1852	2120.7	1522.7	0
3536	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.7667	2.7608	2.9824	2514113619.4	289	1122.7	816.5	1
3537	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.1422	0.8048	4.4439	111880414.1	2018	2128.7	1531.3	0
3538	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	2.8365	1.2883	2.3727	104050692.4	2891	5330.7	4121.2	0
3539	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.8012	3.8297	4.7622	148101901.5	3507	1675.8	1237.2	0
3540	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.0503	0.7974	2.6226	86406231	2023	2102.1	1509.4	0
3541	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.8255	1.1647	4.0699	138097637.5	1990	5254.9	3258.7	0
3542	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	6.2166	2.8816	3.2685	90284829.2	1779	1029.5	739.3	0
3543	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.5778	1.6492	3.7156	90246556.2	1663	5410.4	5249	0
3544	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	2.1994	0.5831	2.9887	70325639.3	5657	1415.6	1046.8	0
3545	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.696	0.0868	1.5621	258877603.8	3712	961.9	684.3	0
3546	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.7044	3.4361	4.0737	295492621.7	1921	1054.1	757.7	0
3547	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.2803	4.5167	3.0656	76487767.3	1089	5375.1	4698.9	0
3548	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.0772	2.7009	2.715	165089211.1	2193	1183.8	869.6	0
3549	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.7893	2.5887	3.156	2710461082	838	1351.8	1002.2	1
3550	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.6382	5.7409	3.0183	73204575.6	1569	1334.9	987.6	0
3551	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	6.0935	5.7157	3.155	199723477.1	484	1370.1	1023.2	1
3552	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	2.2602	0.4905	2.1216	123924367.9	6939	1259.9	922.7	0
3553	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.8271	5.0789	4.2071	119478589.3	1554	5273.8	3528.9	0
3554	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.4991	2.3559	1.0317	263164131.7	1939	2014.7	1476.1	0
3555	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.1762	2.4322	3.8026	97637753.8	1294	1727.7	1283.7	0
3556	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.2468	5.6023	1.9166	147573014.9	6871	1641.3	1222.1	0
3557	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.0095	4.8256	3.9083	173902958.5	1644	5397.6	5126.1	0
3558	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	2.8698	3.0333	3.0881	76426906.9	1631	963.7	688	0
3559	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.091	3.2978	3.662	83929997.5	1987	978.5	699.3	0
3560	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.2609	3.6896	4.1283	117672025.3	10347	1347	995.5	0
3561	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.5203	5.7273	2.6761	337559773.8	526	1355.6	1006.5	1
3562	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	2.3969	4.2549	3.2018	171615649.9	2602	5350.1	2926.4	0
3563	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	6.011	0.8467	2.8591	75758676.6	2702	2366.6	1663.1	0
3564	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.2637	2.3624	2.4381	80238312.4	2252	1996.9	1457.9	0
3565	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.9257	0.091	5.5095	247635404.3	1849	962.6	684.9	0
3566	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.9357	5.1682	4.0639	119664487.9	2355	5324.5	2936.7	0
3567	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.9932	0.6774	6.276	213451392.3	1613	1640.1	1214.9	0
3568	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.9634	5.7108	2.455	96211919.1	2317	1378.9	1030.5	0
3569	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.0171	3.7689	1.7531	269735610.4	1332	1512.9	1119.6	1
3570	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	2.9446	3.2958	2.7537	345251539.9	601	977.8	698.8	1
3571	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	2.037	1.9764	4.8407	155608628.7	1542	5240.3	3261.7	0
3572	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.8693	4.8112	2.8692	76604985	1359	5402.8	5181.6	0
3573	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.398	4.6882	2.9906	74061993.2	1103	5422.8	5355.1	0
3574	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.7452	1.9067	1.9255	151432911.7	3501	5281.1	3743.5	0
3575	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.4094	3.5371	2.9626	71580487.9	3706	1142.7	828.6	0
3576	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.4253	0.9403	2.8074	194270409.2	1686	3224.1	2017.8	0
3577	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.9744	2.7159	4.0978	683283855.9	1648	1163.5	855.3	1
3578	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.5632	2.414	3.2221	71772166.2	2572	1796.4	1325.8	0
3579	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.5686	3.803	0.2895	13402675924.5	1637	1589.7	1183	1
3580	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.336	6.1671	3.1406	192316420.6	446	965.4	689.5	1
3581	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.0973	5.9417	3.6695	85243350.8	2300	1084.9	787.4	0
3582	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.4396	6.0152	2.7813	143701913.5	3095	1033.1	743.3	0
3583	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.164	4.9706	4.3029	144429930.7	2763	5327.6	4290.4	0
3584	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.2212	3.9066	5.3286	734462666.5	2059	1936.9	1419.5	1
3585	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.4048	1.2971	1.8718	158086237.9	2945	5349.8	4182.9	0
3586	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.0412	2.7578	3.3857	108183411.4	4833	1125.1	818.9	0
3587	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.6918	4.2401	4.7434	205777305.4	6182	5403.7	2835.7	0
3588	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.7166	5.7717	4.1532	175148432.6	1761	1277.1	947.7	0
3589	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.9055	3.4749	2.4104	86611908.6	1364	1077.9	781.8	0
3590	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.1113	1.0276	1.2236	188937145.6	2848	5581.1	2433.6	0
3591	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	6.0876	5.4117	2.3798	105616916.8	2276	2520.4	1748.4	0
3592	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	5.5408	5.4949	2.6048	87184352.5	1946	2025.7	1483.4	0
3593	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	0.9647	4.5709	2.9712	74261598	1427	5412.9	4999.1	0
3594	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	2.4559	0.603	3.4966	146722726	1793	1449.9	1078.4	0
3595	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.0245	1.1508	0.678	96908135.5	1401	5293.7	3166.5	0
3596	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.6773	0.2998	1.9242	234197418.1	9917	1056.9	760.8	0
3597	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.8724	1.3695	4.4109	214142122.8	4869	5373.1	4664.7	0
3598	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	3.4401	2.1773	4.3251	150287583.9	2865	3558.6	2123.6	0
3599	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	1.5854	1.2699	4.4757	161552199	2494	5311.6	3991.4	0
3600	1	1	1	40	4	0.9	0	0	0	0.5	2.3562	4.2848	4.4954	5.8143	250399759.2	2664	5371.5	4565.5	0
3601	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.1939	3.2999	4.1121	88950418.2	1577	12912.5	12912.5	0
3602	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.0585	1.029	1.6308	186549507.3	11002	12912.5	12912.5	0
3603	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.129	2.181	4.3732	141793499.1	2323	12912.5	12912.5	0
3604	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.6704	2.7498	3.9105	154233608	1587	12912.5	12912.5	0
3605	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.026	3.6562	2.2426	99581431.6	1597	12912.5	12912.5	0
3606	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.9246	0.5658	3.4048	78953850.8	1163	12912.5	12912.5	0
3607	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.9634	0.8555	2.3173	106827707.3	2153	12912.5	12912.5	0
3608	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.5234	3.7065	2.7734	105707074.1	2181	12912.5	12912.5	0
3609	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.4216	2.8996	1.7557	173956372.6	3185	12912.5	12912.5	0
3610	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.529	4.9103	5.3601	215174819.4	2461	12912.5	12912.5	0
3611	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.9109	3.5761	2.6685	110379955.9	1636	12912.5	12912.5	0
3612	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.7531	1.5032	2.6947	93391150.7	1214	12912.5	12912.5	0
3613	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.6926	1.1491	4.2819	216247896.3	1593	12912.5	12912.5	0
3614	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	6.1654	2.4799	2.6456	128836540	2357	12912.5	12912.5	0
3615	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.228	2.5194	3.0221	72607538.4	2510	12912.5	12912.5	0
3616	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.646	6.1228	3.6055	91273054.9	1183	12912.5	12912.5	0
3617	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.9914	3.0511	2.7426	81149988.9	1406	12912.5	12912.5	0
3618	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.8809	0.8885	4.0819	179962337.5	6079	12912.5	12912.5	0
3619	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.9156	3.7386	0.6858	325930185	6791	12912.5	12912.5	0
3620	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.3719	2.1813	2.3394	107276785.6	2145	12912.5	12912.5	0
3621	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.983	3.7394	2.9081	153627112	1847	12912.5	12912.5	0
3622	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.2127	0.3053	2.0363	121207390.5	1674	12912.5	12912.5	0
3623	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.7065	3.931	3.2371	73605304.5	1025	12912.5	12912.5	0
3624	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.0076	5.281	3.075	117368503.8	1446	12912.5	12912.5	0
3625	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.9158	1.6199	0.3199	223917572.8	3282	12912.5	12912.5	0
3626	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.9695	5.0359	3.2574	73813356.3	1244	12912.5	12912.5	0
3627	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.4148	3.8663	3.2809	74023649.4	1250	12912.5	12912.5	0
3628	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.0833	0.2515	1.2513	192857008.1	1836	12912.5	12912.5	0
3629	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.3323	3.718	3.0374	73501634.3	1239	12912.5	12912.5	0
3630	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.3132	6.1206	0.0531	401697542.2	1945	12912.5	12912.5	1
3631	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.7631	2.8311	2.8709	76219294.8	2204	12912.5	12912.5	0
3632	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.5467	0.6506	2.9367	75055632.2	1422	12912.5	12912.5	0
3633	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.0791	1.1306	5.5518	175185509.5	3012	12912.5	12912.5	0
3634	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.9063	4.2879	0.9565	284320403.8	12324	12912.5	12912.5	0
3635	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.6573	4.5639	2.8426	77430536.5	1673	12912.5	12912.5	0
3636	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.1005	0.9249	4.7047	196036132.5	6720	12912.5	12912.5	0
3637	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.9974	6.1189	2.9062	193144932.2	1429	12912.5	12912.5	0
3638	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.8281	3.5849	2.8342	77879085.9	1513	12912.5	12912.5	0
3639	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.9292	1.3618	3.7831	93035980.4	1449	12912.5	12912.5	0
3640	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.8045	4.6597	2.9025	75806453.6	1334	12912.5	12912.5	0
3641	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.4248	2.2212	4.3971	157132634.5	2183	12912.5	12912.5	0
3642	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.8543	1.0556	3.5432	112808156.1	2082	12912.5	12912.5	0
3643	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.4788	5.1119	3.6494	85988941	2633	12912.5	12912.5	0
3644	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.2193	3.7303	3.2983	119281683.6	1662	12912.5	12912.5	0
3645	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.7071	5.9827	2.384	103858805.3	1680	12912.5	12912.5	0
3646	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.3901	5.0771	2.3601	104174129	3650	12912.5	12912.5	0
3647	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.22	5.6935	3.629	1139072594.9	1131	12912.5	12912.5	1
3648	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.6699	6.2701	3.3192	73971507.5	2049	12912.5	12912.5	0
3649	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	1.8238	1.5254	3.6771	87239939.1	2966	12912.5	12912.5	0
3650	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.4689	1.8369	3.1311	72512968.6	1949	12912.5	12912.5	0
3651	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.0163	1.7259	3.6817	87832934	2294	12912.5	12912.5	0
3652	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.4548	4.3603	2.7033	82351203.2	2569	12912.5	12912.5	0
3653	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.2513	2.8824	4.8703	228367904.7	1939	12912.5	12912.5	0
3654	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.3969	4.4831	2.4067	102092754.9	1721	12912.5	12912.5	0
3655	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.2113	2.6704	3.7703	111691231.4	1651	12912.5	12912.5	0
3656	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.6823	5.4394	5.9797	209283319.5	3179	12912.5	12912.5	0
3657	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.0693	4.6685	4.071	118099603.6	3360	12912.5	12912.5	0
3658	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.5997	0.2139	3.4783	78517271.4	2129	12912.5	12912.5	0
3659	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.1548	5.9277	6.1154	362266835.4	8070	12912.5	12912.5	0
3660	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.691	4.5947	3.4416	77256278	2429	12912.5	12912.5	0
3661	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.332	0.2209	3.5441	158216333.5	1464	12912.5	12912.5	0
3662	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.4601	0.7397	2.4654	104988573	1562	12912.5	12912.5	0
3663	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.891	1.0547	2.8882	76528109.6	1367	12912.5	12912.5	0
3664	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.7683	1.8529	6.2458	135771835.8	1531	12912.5	12912.5	0
3665	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.3505	4.5265	3.6454	155975688.6	1490	12912.5	12912.5	0
3666	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.0752	1.6703	3.2629	73975146.2	1152	12912.5	12912.5	0
3667	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.1112	2.3231	3.5329	80651224.4	2040	12912.5	12912.5	0
3668	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.0774	4.9604	3.7035	99829558.5	1482	12912.5	12912.5	0
3669	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.5043	1.7434	1.7078	182988102.1	2466	12912.5	12912.5	0
3670	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	6.0981	5.8728	3.8071	158590572.3	2204	12912.5	12912.5	0
3671	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.5706	5.3166	4.4012	159055734.9	2279	12912.5	12912.5	0
3672	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.1581	0.4254	4.1355	126135058.6	2247	12912.5	12912.5	0
3673	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.977	4.2577	4.0171	112800895.2	3163	12912.5	12912.5	0
3674	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.4249	5.6654	3.0922	236306343.8	7237	12912.5	12912.5	0
3675	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.8284	1.6396	2.991	74323778.5	1174	12912.5	12912.5	0
3676	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.7745	4.9841	4.266	151487945.5	1878	12912.5	12912.5	0
3677	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.4153	0.8815	5.7354	334928721.5	9615	12912.5	12912.5	0
3678	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.153	2.8826	0.1666	204510637.3	3990	12912.5	12912.5	0
3679	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.4911	1.293	2.7876	79872417.4	1139	12912.5	12912.5	0
3680	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.0921	0.5374	2.1169	131226348.4	1755	12912.5	12912.5	0
3681	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.9466	6.0164	4.0084	122151410.6	1411	12912.5	12912.5	0
3682	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.7562	5.9812	1.9718	183533045	2614	12912.5	12912.5	0
3683	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.6352	0.9477	0.7715	219694962.5	3006	12912.5	12912.5	0
3684	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.0261	5.5142	4.6918	180935214.7	2919	12912.5	12912.5	0
3685	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.4341	5.5648	2.2848	117396242	1435	12912.5	12912.5	0
3686	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.6558	4.6846	2.7585	80905327.5	1162	12912.5	12912.5	0
3687	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.872	3.9342	4.5622	172719289.9	3139	12912.5	12912.5	0
3688	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.3086	3.1937	0.2342	282127416.6	9288	12912.5	12912.5	0
3689	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.4142	5.9116	3.4998	79725605.5	1437	12912.5	12912.5	0
3690	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.3916	4.7629	1.1029	268602079.7	5778	12912.5	12912.5	0
3691	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	2.3497	2.8708	3.3259	89546999.8	1262	12912.5	12912.5	0
3692	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.8077	1.6031	1.4226	100289965.2	1398	12912.5	12912.5	0
3693	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.7418	5.5895	4.2812	140836494.5	3892	12912.5	12912.5	0
3694	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.6984	0.3599	0.8817	167399481.9	2229	12912.5	12912.5	0
3695	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	0.2523	1.4216	1.7311	141631419.4	1495	12912.5	12912.5	0
3696	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	5.6332	6.0278	3.5222	173127635.6	4232	12912.5	12912.5	0
3697	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	3.0301	4.1852	3.1704	72154628.3	2296	12912.5	12912.5	0
3698	1	1	1	40	4	0.9	0	0	0	0.5	3.1416	4.7341	2.0221	3.9524	111508017.4	1489	12912.5	12912.5	0
