sim_ind	M1	M2	M3	a_o	r_p_o	e_o	inc_o	Omega_o	omega_o	e_i	inc_i	Omega_i	omega_i	f_i	final_time	outer_orbits	outer_orbits_RW	disrupted
659	1	1	1	3.0947	2.7852	0.1	0	0	0	0.5	0.8048	3.9797	0.9053	2.4284	403075.1	49	48.8	1
660	1	1	1	2.8841	2.5957	0.1	0	0	0	0.5	1.248	2.5999	1.7391	1.6599	2659435.9	353	33.8	1
661	1	1	1	4.1545	3.739	0.1	0	0	0	0.5	0.8226	2.8628	0.582	2.4159	37232306.1	3459	654.3	1
662	1	1	1	2.4965	2.2469	0.1	0	0	0	0.5	1.1684	5.144	4.7576	5.3254	399981.2	9	14.5	1
663	1	1	1	3.304	2.9736	0.1	0	0	0	0.5	0.4202	0.1167	2.5365	1.4941	53510	6	41.6	1
664	1	1	1	3.3109	2.9798	0.1	0	0	0	0.5	2.6351	2.7703	5.9901	3.3322	5750201.4	3257	10890.2	1
665	1	1	1	3.8991	3.5092	0.1	0	0	0	0.5	0.8035	1.8192	5.6978	1.6747	930417.4	120	294.3	1
666	1	1	1	3.8207	3.4386	0.1	0	0	0	0.5	1.873	3.9781	0.4179	2.8308	23573771.1	5075	1999.8	1
667	1	1	1	4.7417	4.2675	0.1	0	0	0	0.5	0.54	3.0102	5.1116	3.5721	96567875	38067	5130.9	0
668	1	1	1	4.7552	4.2796	0.1	0	0	0	0.5	2.2899	4.9478	0.0554	3.2398	86613102.6	33679	167171.9	0
669	1	1	1	3.5474	3.1927	0.1	0	0	0	0.5	0.9623	0.2383	5.7452	2.7239	668795.7	20	122.5	1
670	1	1	1	4.983	4.4847	0.1	0	0	0	0.5	0.476	2.1964	6.1164	3.3913	89974236.4	32950	7673.1	0
671	1	1	1	2.4395	2.1956	0.1	0	0	0	0.5	1.4617	4.9439	2.8561	2.4977	31555.8	5	21	1
672	1	1	1	3.2301	2.9071	0.1	0	0	0	0.5	1.8624	6.2647	3.333	2.0214	56700.5	21	344.8	1
673	1	1	1	3.8015	3.4213	0.1	0	0	0	0.5	2.3313	2.7653	2.955	3.1185	1483302.4	614	8931.8	1
674	1	1	1	3.9776	3.5798	0.1	0	0	0	0.5	2.4424	0.5176	5.9169	1.5069	185288565.5	90791	27312.5	0
675	1	1	1	3.0165	2.7148	0.1	0	0	0	0.5	1.9151	2.3454	6.1304	3.0084	534469.9	192	235.1	1
676	1	1	1	3.5231	3.1707	0.1	0	0	0	0.5	1.0895	0.2255	1.2406	0.4013	129428811.9	51703	144.6	1
677	1	1	1	4.1073	3.6965	0.1	0	0	0	0.5	0.7824	0.4994	1.0711	4.2166	10315906	3424	1020.3	1
678	1	1	1	4.0725	3.6653	0.1	0	0	0	0.5	1.3986	0.3083	6.2146	3.1525	11498825.7	4044	966.5	1
679	1	1	1	4.6719	4.2048	0.1	0	0	0	0.5	2.1262	0.9948	4.8909	4.1739	128207876.7	51379	73862.9	0
680	1	1	1	2.3875	2.1488	0.1	0	0	0	0.5	0.4031	1.3072	3.8365	4.9699	59906.7	10	6.2	1
681	1	1	1	2.933	2.6397	0.1	0	0	0	0.5	0.5715	3.736	4.6904	1.1627	892256.1	10	31.7	1
682	1	1	1	2.5832	2.3249	0.1	0	0	0	0.5	1.2159	3.4073	1.7064	3.3515	64116	26	17.9	1
683	1	1	1	2.3754	2.1379	0.1	0	0	0	0.5	0.3665	0.2129	4.6786	2.3447	152251	17	7	1
684	1	1	1	3.395	3.0555	0.1	0	0	0	0.5	2.4342	4.2659	2.9706	2.948	18062724.2	10474	4677.5	1
685	1	1	1	4.1509	3.7358	0.1	0	0	0	0.5	1.0206	0.9364	4.0539	5.9476	23881723.4	8113	1347.3	1
686	1	1	1	3.1181	2.8063	0.1	0	0	0	0.5	1.3919	4.3357	3.9014	0.654	18908683.8	1126	115.4	1
687	1	1	1	3.1394	2.8254	0.1	0	0	0	0.5	2.2733	3.8282	0.7565	1.0927	1129310.8	666	1718.6	1
688	1	1	1	3.6737	3.3063	0.1	0	0	0	0.5	1.7491	5.0781	3.6217	1.6655	1445251.9	479	1020.2	1
689	1	1	1	2.464	2.2176	0.1	0	0	0	0.5	0.5585	4.0943	4.272	3.2874	981157.2	119	10.5	1
690	1	1	1	2.8072	2.5265	0.1	0	0	0	0.5	2.0353	6.1335	0.8408	4.9439	2081838.8	92	331.5	1
691	1	1	1	2.8509	2.5658	0.1	0	0	0	0.5	1.5917	5.0713	3.8766	1.3904	247374.6	45	105	1
692	1	1	1	4.9134	4.422	0.1	0	0	0	0.5	1.2179	3.2784	2.8228	3.0233	84854568.3	32239	12325.2	0
693	1	1	1	2.5489	2.294	0.1	0	0	0	0.5	1.8437	4.5654	5.816	2.9275	163157.4	35	88.4	1
694	1	1	1	4.7669	4.2902	0.1	0	0	0	0.5	2.5996	3.6159	5.8592	4.7231	184628401.3	72980	861419.1	0
695	1	1	1	4.6058	4.1453	0.1	0	0	0	0.5	1.6225	1.0633	1.7563	3.4647	84012636.5	34131	11356.9	0
696	1	1	1	3.1625	2.8463	0.1	0	0	0	0.5	0.6912	5.9682	4.5195	2.7271	3021008.9	472	79.7	1
697	1	1	1	3.6586	3.2928	0.1	0	0	0	0.5	0.9908	0.6406	0.324	3.2142	508794.2	108	147.8	1
698	1	1	1	3.4374	3.0937	0.1	0	0	0	0.5	0.8114	5.9659	5.9184	3.436	2487355.6	32	69.9	1
699	1	1	1	3.7901	3.4111	0.1	0	0	0	0.5	2.5085	2.0564	1.5807	1.8605	155150978.6	86108	63896.6	0
700	1	1	1	4.4254	3.9829	0.1	0	0	0	0.5	2.0973	3.714	3.6676	1.8573	149543246.3	66053	29812.4	0
701	1	1	1	3.9302	3.5372	0.1	0	0	0	0.5	3.0094	2.5067	3.7284	2.8422	94332230.4	49393	201416.1	0
702	1	1	1	2.8265	2.5438	0.1	0	0	0	0.5	0.7578	3.7392	0.0942	2.8313	40499	4	14.6	1
703	1	1	1	3.2042	2.8838	0.1	0	0	0	0.5	1.284	0.5542	0.3074	4.9903	23319.9	0	69.9	1
704	1	1	1	3.4795	3.1316	0.1	0	0	0	0.5	1.6425	2.5865	2.9459	3.5807	412146.1	120	364.2	1
705	1	1	1	4.7976	4.3179	0.1	0	0	0	0.5	1.6844	3.9871	5.5642	3.6682	96307315.4	37226	48624.2	0
706	1	1	1	3.8101	3.4291	0.1	0	0	0	0.5	0.2613	0.56	5.7805	1.1216	133058.6	17	149	1
707	1	1	1	3.589	3.2301	0.1	0	0	0	0.5	2.7714	1.2654	0.9587	2.621	101949189.7	62589	54349.7	0
708	1	1	1	2.501	2.2509	0.1	0	0	0	0.5	1.4438	2.9641	2.3228	3.9144	23524.5	9	31.8	1
709	1	1	1	3.2019	2.8817	0.1	0	0	0	0.5	1.9358	5.4306	4.6064	2.1214	4185953.3	1931	405.7	1
710	1	1	1	3.9629	3.5666	0.1	0	0	0	0.5	1.5921	5.1177	4.9366	6.0297	263670550.5	124287	1250.1	0
711	1	1	1	3.8988	3.5089	0.1	0	0	0	0.5	1.4712	0.0661	5.4483	1.4011	7800753.9	1349	977.6	1
712	1	1	1	3.4863	3.1377	0.1	0	0	0	0.5	1.5085	5.9759	4.9171	3.0683	8575202.9	1597	244.8	1
713	1	1	1	4.9714	4.4743	0.1	0	0	0	0.5	0.9356	3.1253	6.0931	4.2236	134224162.8	50299	9759.1	0
714	1	1	1	4.0492	3.6443	0.1	0	0	0	0.5	0.6889	5.756	0.9994	2.5898	102331715	51376	598.9	0
715	1	1	1	2.8557	2.5701	0.1	0	0	0	0.5	2.9406	5.6391	1.6077	0.9233	232054863.3	75820	14298.1	0
716	1	1	1	3.2597	2.9337	0.1	0	0	0	0.5	0.937	3.4341	1.7327	3.9336	8855371.7	1010	72.1	1
717	1	1	1	4.4794	4.0314	0.1	0	0	0	0.5	0.5202	3.8772	1.2161	4.4874	160749379.1	68514	2015.8	0
718	1	1	1	2.6459	2.3813	0.1	0	0	0	0.5	1.0048	2.6616	2.526	4.9354	211139.2	12	17.3	1
719	1	1	1	2.8297	2.5467	0.1	0	0	0	0.5	1.5924	3.496	0.3145	3.2039	2871949	43	65.8	1
720	1	1	1	2.8708	2.5837	0.1	0	0	0	0.5	2.6783	3.8296	1.3901	3.6029	7368889.5	5723	7233.7	1
721	1	1	1	3.9978	3.598	0.1	0	0	0	0.5	1.8519	2.9365	0.3648	3.5709	31331706.9	14284	3119.4	1
722	1	1	1	4.2652	3.8387	0.1	0	0	0	0.5	0.7451	1.8136	3.0273	3.9427	113652657.3	51642	709.6	0
723	1	1	1	4.2703	3.8433	0.1	0	0	0	0.5	2.6666	2.2582	2.9358	2.1799	125455508.4	58720	208248.2	0
724	1	1	1	3.4845	3.136	0.1	0	0	0	0.5	2.7397	5.5032	0.2705	3.3877	70189428.1	43141	28321.4	1
725	1	1	1	4.4044	3.964	0.1	0	0	0	0.5	1.6826	4.8227	1.7382	1.0899	209383204.1	89821	6960.3	0
726	1	1	1	2.9847	2.6862	0.1	0	0	0	0.5	1.3541	0.3603	0.5776	0.9322	85365	11	62.6	1
727	1	1	1	4.8372	4.3535	0.1	0	0	0	0.5	1.5257	1.9561	5.855	2.3663	105721961.5	40107	21648.4	0
728	1	1	1	4.2384	3.8146	0.1	0	0	0	0.5	1.4507	1.8336	2.9046	2.5688	27708584.5	11436	1959.1	1
729	1	1	1	4.6958	4.2262	0.1	0	0	0	0.5	2.2576	4.6634	5.9743	0.0982	293514661.3	107899	124082.5	0
730	1	1	1	4.4808	4.0328	0.1	0	0	0	0.5	0.9231	5.7837	5.6509	3.2393	88649216.1	38224	2257	0
731	1	1	1	4.3977	3.9579	0.1	0	0	0	0.5	1.6406	0.3984	2.4309	2.8116	90650183.1	40255	10669.8	0
732	1	1	1	3.3828	3.0445	0.1	0	0	0	0.5	1.1933	3.7864	1.9711	2.2919	3913328.8	670	110.8	1
733	1	1	1	4.9245	4.432	0.1	0	0	0	0.5	0.4928	2.6783	0.0465	1.4648	196961917.2	74163	6164.4	0
734	1	1	1	3.0488	2.7439	0.1	0	0	0	0.5	0.2837	6.0587	0.2932	1.4241	410646	12	20	1
735	1	1	1	3.487	3.1383	0.1	0	0	0	0.5	1.5184	2.01	2.412	4.5139	1874763.4	820	423.8	1
736	1	1	1	4.5193	4.0674	0.1	0	0	0	0.5	1.7429	2.3074	4.6779	4.5889	153110981.6	64366	11913.6	0
737	1	1	1	3.6336	3.2702	0.1	0	0	0	0.5	0.5	5.5423	5.3964	2.677	204925.1	24	120.4	1
738	1	1	1	4.6493	4.1844	0.1	0	0	0	0.5	3.0162	0.752	0.9656	3.8156	107314670.5	44478	2199346	0
739	1	1	1	2.8429	2.5586	0.1	0	0	0	0.5	0.2668	3.92	0.9007	4.1004	212064.9	47	13.5	1
740	1	1	1	4.8168	4.3351	0.1	0	0	0	0.5	0.9074	0.0148	3.9983	3.5681	96414953.2	37603	9907	0
741	1	1	1	4.022	3.6198	0.1	0	0	0	0.5	1.1665	1.7295	5.6208	2.3835	20324151.9	912	792.8	1
742	1	1	1	4.4935	4.0442	0.1	0	0	0	0.5	1.7207	3.4433	4.6729	3.0631	80035138.1	34119	10362	0
743	1	1	1	2.3957	2.1561	0.1	0	0	0	0.5	0.5511	2.5772	4.8501	2.6474	417532.8	18	10.6	1
744	1	1	1	2.8735	2.5862	0.1	0	0	0	0.5	2.2164	4.2043	1.2703	2.8367	964624.9	778	601.7	1
745	1	1	1	4.5214	4.0692	0.1	0	0	0	0.5	1.5266	2.9208	3.5299	2.3408	12939337.7	4767	6809.6	1
746	1	1	1	4.8594	4.3734	0.1	0	0	0	0.5	2.3715	5.7482	0.4104	2.3776	110091048	42313	386389	0
747	1	1	1	3.8072	3.4264	0.1	0	0	0	0.5	0.9406	3.5274	0.1734	3.9658	491096.7	68	202.3	1
748	1	1	1	2.7123	2.4411	0.1	0	0	0	0.5	2.386	1.0456	0.3121	3.3541	35891.9	7	772.2	1
749	1	1	1	2.268	2.0412	0.1	0	0	0	0.5	2.2945	2.5881	5.4704	3.2491	51370.8	19	379	1
750	1	1	1	2.8823	2.594	0.1	0	0	0	0.5	2.1854	3.1281	2.9046	0.3138	113676	2	442.7	1
751	1	1	1	3.0128	2.7115	0.1	0	0	0	0.5	1.6939	1.3891	4.456	3.0094	749787.3	409	133.2	1
752	1	1	1	2.9622	2.666	0.1	0	0	0	0.5	0.9619	2.498	6.187	3.1123	167772.5	40	22.9	1
753	1	1	1	3.3567	3.021	0.1	0	0	0	0.5	2.1828	0.3287	1.6417	3.4179	12732897.7	8216	1577.2	1
754	1	1	1	3.3167	2.9851	0.1	0	0	0	0.5	1.8447	1.5138	4.6365	5.1197	50201201.4	8611	410.7	1
755	1	1	1	4.6089	4.148	0.1	0	0	0	0.5	1.6922	4.2333	1.8391	1.418	179622057.6	72976	14855.5	0
756	1	1	1	2.2666	2.04	0.1	0	0	0	0.5	1.1126	1.2598	1.753	2.9784	435888.3	33	10	1
757	1	1	1	2.2899	2.0609	0.1	0	0	0	0.5	1.212	5.3197	0.42	2.3363	133573	15	10.6	1
758	1	1	1	4.9471	4.4523	0.1	0	0	0	0.5	1.6928	6.0202	0.6767	3.7684	99367143.4	37099	106052.4	0
759	1	1	1	4.2808	3.8527	0.1	0	0	0	0.5	1.6617	3.6254	6.014	2.5049	89249666.4	11902	4490	0
760	1	1	1	4.3553	3.9198	0.1	0	0	0	0.5	0.3334	1.7388	4.6497	4.6412	150933962.7	66389	994.5	1
761	1	1	1	2.3388	2.1049	0.1	0	0	0	0.5	1.5376	0.1731	1.4731	3.6054	348320.1	24	21.4	1
762	1	1	1	4.7303	4.2573	0.1	0	0	0	0.5	0.4944	0.4963	2.2875	2.2925	119332239.5	48293	3884.1	0
763	1	1	1	4.5271	4.0744	0.1	0	0	0	0.5	2.1841	5.1649	2.7807	2.2737	115896786.3	49162	52225.2	0
764	1	1	1	4.9542	4.4588	0.1	0	0	0	0.5	1.709	5.0852	3.4598	3.5054	51832770.9	18140	55966.4	1
765	1	1	1	4.3126	3.8813	0.1	0	0	0	0.5	2.3314	4.1522	4.543	3.4696	93227205.9	42599	58137.2	0
766	1	1	1	4.7587	4.2828	0.1	0	0	0	0.5	1.7156	4.7667	4.8225	3.4915	83420801.6	32277	25984	0
767	1	1	1	2.734	2.4606	0.1	0	0	0	0.5	0.942	4.4321	2.247	1.9195	719769	38	31.5	1
768	1	1	1	4.5449	4.0904	0.1	0	0	0	0.5	0.4425	2.988	5.4607	3.3024	89898772.1	37938	1888.3	0
769	1	1	1	3.6757	3.3082	0.1	0	0	0	0.5	0.745	0.1696	5.9137	3.4282	1446055.9	124	127.2	1
770	1	1	1	4.202	3.7818	0.1	0	0	0	0.5	1.7376	1.0922	0.179	3.862	3551541.1	584	4187.7	1
771	1	1	1	4.5045	4.054	0.1	0	0	0	0.5	0.4676	4.4728	1.4817	2.8028	94399809.1	40741	2098.5	0
772	1	1	1	2.5518	2.2966	0.1	0	0	0	0.5	0.2774	0.8802	4.5296	2.5867	17984.1	3	8.2	1
773	1	1	1	4.3447	3.9102	0.1	0	0	0	0.5	2.067	1.15	5.5136	2.8788	91502558.1	40592	60764.8	0
774	1	1	1	2.5605	2.3045	0.1	0	0	0	0.5	2.3916	2.3483	5.9078	4.7211	70199.7	7	606.9	1
775	1	1	1	3.6418	3.2777	0.1	0	0	0	0.5	1.129	5.3837	5.6735	2.6531	3750660.8	1237	220.9	1
776	1	1	1	3.0106	2.7096	0.1	0	0	0	0.5	1.0551	3.7625	1.3535	2.2415	855765.9	129	39.1	1
777	1	1	1	3.6678	3.3011	0.1	0	0	0	0.5	1.1041	2.4479	6.0004	2.4873	591695.4	231	172.4	1
778	1	1	1	4.5724	4.1152	0.1	0	0	0	0.5	1.4949	3.0085	1.17	4.9896	199940029.9	83167	7243.2	0
779	1	1	1	4.7828	4.3045	0.1	0	0	0	0.5	1.7952	0.8819	1.3611	1.7134	153980209.8	59489	34969.6	0
780	1	1	1	3.4019	3.0617	0.1	0	0	0	0.5	1.2081	4.5211	3.2195	4.5	219678673.9	46	92.9	1
781	1	1	1	4.5604	4.1043	0.1	0	0	0	0.5	2.2706	3.6565	5.9937	1.8497	151136917.8	63731	80918.2	0
782	1	1	1	2.605	2.3445	0.1	0	0	0	0.5	1.0997	4.841	5.9144	5.2002	68259	9	14.5	1
783	1	1	1	2.262	2.0358	0.1	0	0	0	0.5	2.6511	5.0359	4.4573	1.8345	62884.2	14	2214.6	1
784	1	1	1	3.6182	3.2564	0.1	0	0	0	0.5	1.3498	1.0742	2.8104	2.9305	574774618.4	1398	244	1
785	1	1	1	3.9846	3.5861	0.1	0	0	0	0.5	1.0391	3.3621	4.8313	5.011	210156707.1	106040	510.1	0
786	1	1	1	2.2942	2.0648	0.1	0	0	0	0.5	1.1375	1.9505	1.5241	2.5415	63414.3	13	10.4	1
787	1	1	1	2.4785	2.2306	0.1	0	0	0	0.5	2.337	6.2572	2.0389	2.9063	43497.1	26	631	1
788	1	1	1	3.9423	3.5481	0.1	0	0	0	0.5	0.7948	5.6976	4.11	6.0523	14943496.7	807	519.8	1
789	1	1	1	2.5079	2.2571	0.1	0	0	0	0.5	1.7278	0.3989	2.0245	3.6863	84276.5	48	56.6	1
790	1	1	1	3.22	2.898	0.1	0	0	0	0.5	2.6111	3.3162	1.7267	2.3256	118569254.9	83446	12812.2	0
791	1	1	1	4.7654	4.2888	0.1	0	0	0	0.5	2.2123	1.5476	0.0251	4.4556	152637409.4	59293	124545	0
792	1	1	1	4.3273	3.8945	0.1	0	0	0	0.5	1.4213	3.1543	0.9725	2.6869	93383469.8	42488	2931.6	0
793	1	1	1	4.6047	4.1442	0.1	0	0	0	0.5	0.9981	3.0848	0.0058	1.3424	204317288.9	81328	2715.8	0
794	1	1	1	4.4843	4.0359	0.1	0	0	0	0.5	2.5799	1.0193	5.6887	2.8647	92449821.5	39362	309579.5	0
795	1	1	1	3.6606	3.2945	0.1	0	0	0	0.5	0.2605	0.8527	1.0334	1.1288	8214096	47	103.3	1
796	1	1	1	4.3849	3.9464	0.1	0	0	0	0.5	0.6571	5.8139	3.829	2.9432	90455971.9	40651	1273.4	0
797	1	1	1	4.7684	4.2916	0.1	0	0	0	0.5	1.8498	5.5363	4.6185	2.8728	84119546	32647	38366.6	0
798	1	1	1	3.7997	3.4198	0.1	0	0	0	0.5	1.2793	5.5452	2.3918	2.0127	11522726.1	1934	724.7	1
799	1	1	1	2.2713	2.0442	0.1	0	0	0	0.5	0.7232	2.4483	0.2714	3.4906	24852.6	4	5.6	1
800	1	1	1	4.8458	4.3613	0.1	0	0	0	0.5	1.1259	3.1387	0.4185	2.5336	100619149.6	38994	8727.9	0
801	1	1	1	4.6677	4.2009	0.1	0	0	0	0.5	1.2204	5.6953	3.4813	4.7525	9736176.5	2301	5162.2	1
802	1	1	1	4.3053	3.8748	0.1	0	0	0	0.5	0.315	2.8031	4.1314	1.4015	127208382.4	54606	773.1	1
803	1	1	1	3.9658	3.5693	0.1	0	0	0	0.5	2.2034	1.4372	1.255	4.4132	149693874.2	76802	10399.1	0
804	1	1	1	4.3901	3.9511	0.1	0	0	0	0.5	0.9046	3.1865	5.1962	1.0128	244193951	106988	2564.3	0
805	1	1	1	4.3647	3.9282	0.1	0	0	0	0.5	1.6271	4.4653	0.9612	4.0654	114327880.9	50230	5957.9	0
806	1	1	1	4.6438	4.1794	0.1	0	0	0	0.5	0.6326	1.5151	2.9266	3.6736	99683318.6	40420	2436.6	0
807	1	1	1	4.3441	3.9097	0.1	0	0	0	0.5	2.3708	5.0873	0.2591	3.1323	88108508.8	39190	60361.7	0
808	1	1	1	3.5285	3.1757	0.1	0	0	0	0.5	1.5161	0.4123	2.1301	3.1214	2340686.2	426	322.4	1
809	1	1	1	2.8762	2.5886	0.1	0	0	0	0.5	2.4476	1.8574	2.6978	3.761	1544439.6	978	1565.8	1
810	1	1	1	4.4687	4.0218	0.1	0	0	0	0.5	1.8918	4.8996	0.7957	3.1564	85750426.5	36409	22099.6	0
811	1	1	1	4.091	3.6819	0.1	0	0	0	0.5	0.8886	1.074	6.0098	1.1715	1086828.2	222	472.9	1
812	1	1	1	4.6945	4.2251	0.1	0	0	0	0.5	1.3916	4.7555	6.2808	4.1523	121495270.3	47833	7573.3	0
813	1	1	1	4.4738	4.0264	0.1	0	0	0	0.5	1.8009	1.9816	3.3555	1.1416	210103183.4	86345	12042.2	0
814	1	1	1	4.4276	3.9848	0.1	0	0	0	0.5	2.4665	4.3361	4.8832	3.6792	102181019.5	44753	262859.5	0
815	1	1	1	4.4729	4.0256	0.1	0	0	0	0.5	1.0652	0.0195	4.4179	3.306	89599921.5	38730	2575.5	0
816	1	1	1	2.8191	2.5372	0.1	0	0	0	0.5	2.4626	4.5798	2.6086	1.6459	1267199.2	716	1561.8	1
817	1	1	1	3.229	2.9061	0.1	0	0	0	0.5	1.4321	3.6449	2.1471	3.7822	13770660.8	705	120.5	1
818	1	1	1	4.0922	3.683	0.1	0	0	0	0.5	0.6096	0.6448	3.8216	4.1768	7342827.8	1873	470	1
819	1	1	1	3.4442	3.0998	0.1	0	0	0	0.5	1.843	6.1974	4.0071	1.7949	413006.4	183	750.8	1
820	1	1	1	2.6192	2.3573	0.1	0	0	0	0.5	0.2121	1.2559	1.7137	2.459	146322.2	16	8.6	1
821	1	1	1	4.9373	4.4435	0.1	0	0	0	0.5	2.2922	1.0424	0.2346	4.5114	159551553	59474	338714.2	0
822	1	1	1	3.1067	2.7961	0.1	0	0	0	0.5	0.716	4.4411	5.0334	2.4755	728282.5	73	67.5	1
823	1	1	1	3.9363	3.5426	0.1	0	0	0	0.5	0.577	2.8591	6.119	3.2459	2031456.5	450	233.6	1
824	1	1	1	4.334	3.9006	0.1	0	0	0	0.5	0.3009	0.6006	1.955	2.1434	14176406.7	4510	862.8	1
825	1	1	1	4.0127	3.6114	0.1	0	0	0	0.5	3.0958	0.3479	4.3537	3.5571	97687758.6	49716	262463.9	0
826	1	1	1	4.9459	4.4513	0.1	0	0	0	0.5	0.6081	5.0068	5.304	2.675	97385326.5	35927	10778	0
827	1	1	1	2.2549	2.0294	0.1	0	0	0	0.5	0.8285	3.2411	4.9984	4.3342	884731.9	19	13.6	1
828	1	1	1	4.9459	4.4513	0.1	0	0	0	0.5	1.7923	4.5625	0.283	2.9667	81932632.1	29963	64305.9	0
829	1	1	1	3.5976	3.2378	0.1	0	0	0	0.5	0.6246	0.1949	0.293	1.9754	184795	29	92.3	1
830	1	1	1	4.8721	4.3849	0.1	0	0	0	0.5	1.7927	1.2648	3.7998	5.6232	268065848.8	98362	80735.9	0
831	1	1	1	3.8187	3.4369	0.1	0	0	0	0.5	1.206	1.6026	1.479	4.092	15591225.1	6681	345.2	1
832	1	1	1	3.8716	3.4844	0.1	0	0	0	0.5	0.7828	4.5216	5.6416	3.8821	1022585.2	110	277.8	1
833	1	1	1	3.3274	2.9946	0.1	0	0	0	0.5	0.4466	3.8815	6.1756	1.1331	1350708.4	42	40.5	1
834	1	1	1	3.6535	3.2882	0.1	0	0	0	0.5	1.6641	4.6643	5.9237	3.3365	20318219.4	11174	689.7	1
835	1	1	1	3.6807	3.3126	0.1	0	0	0	0.5	2.2713	1.1033	5.2185	1.9173	146215624.4	81467	7416.2	0
836	1	1	1	4.1084	3.6976	0.1	0	0	0	0.5	1.8484	2.8442	0.3202	2.2886	87289793.9	40010	4239.3	1
837	1	1	1	4.6693	4.2024	0.1	0	0	0	0.5	1.5973	4.1458	5.0632	2.9642	82110759.8	32739	13549.7	0
838	1	1	1	4.5115	4.0603	0.1	0	0	0	0.5	1.8919	1.2763	6.1582	2.9589	84003267.8	35168	17006.1	0
839	1	1	1	3.1045	2.7941	0.1	0	0	0	0.5	0.8957	3.6414	1.4558	2.7187	134525.9	24	51.4	1
840	1	1	1	4.2268	3.8041	0.1	0	0	0	0.5	2.5181	6.1298	0.3414	2.9448	89305456.8	42638	87135.2	0
841	1	1	1	4.1801	3.7621	0.1	0	0	0	0.5	1.0851	2.8009	1.0759	1.2236	42990459.3	11531	1102.6	1
842	1	1	1	3.4135	3.0722	0.1	0	0	0	0.5	0.6316	3.5413	3.7362	2.7302	867768.2	76	64.4	1
843	1	1	1	2.2523	2.0271	0.1	0	0	0	0.5	1.0133	1.6766	6.1358	3.929	20704.9	7	6.7	1
844	1	1	1	4.9013	4.4112	0.1	0	0	0	0.5	0.4335	3.2394	5.6292	4.1772	132659794	50359	6239.7	0
845	1	1	1	3.8744	3.4869	0.1	0	0	0	0.5	1.078	3.0155	1.9885	4.6925	177157716.4	93998	410.9	0
846	1	1	1	4.1786	3.7607	0.1	0	0	0	0.5	1.2672	0.9275	1.4776	5.5228	252909301.7	113455	1126.8	0
847	1	1	1	4.8888	4.4	0.1	0	0	0	0.5	1.002	2.0335	4.5819	3.387	90109137.4	33839	10517.5	0
848	1	1	1	3.67	3.303	0.1	0	0	0	0.5	1.9079	3.8612	2.2225	3.7158	1671823.2	831	1633.5	1
849	1	1	1	3.8135	3.4322	0.1	0	0	0	0.5	1.3316	0.7008	5.6966	3.1871	2555133.6	1086	534.6	1
850	1	1	1	2.4365	2.1928	0.1	0	0	0	0.5	0.4181	4.442	5.9976	2.832	282372.1	7	6.2	1
851	1	1	1	3.3003	2.9703	0.1	0	0	0	0.5	1.7645	1.9841	6.0953	3.4907	526081.2	131	326.4	1
852	1	1	1	2.7886	2.5097	0.1	0	0	0	0.5	2.0188	4.1867	3.7154	2.2622	286561.3	143	253.9	1
853	1	1	1	2.4099	2.1689	0.1	0	0	0	0.5	0.4801	1.2753	2.8088	4.0452	69914.8	7	6.2	1
854	1	1	1	3.0737	2.7663	0.1	0	0	0	0.5	2.6083	1.0617	0.6991	3.8971	256585.4	167	6213.6	1
855	1	1	1	4.7558	4.2802	0.1	0	0	0	0.5	2.8309	5.2973	0.9925	4.1484	130556054.3	51535	2741921.2	0
856	1	1	1	2.8194	2.5375	0.1	0	0	0	0.5	1.3012	3.6459	2.1393	3.767	33687049.2	2359	37.2	1
857	1	1	1	3.3315	2.9984	0.1	0	0	0	0.5	2.4611	4.9975	5.5244	3.3176	11803366.1	7782	5999.6	1
858	1	1	1	3.5322	3.179	0.1	0	0	0	0.5	1.9859	2.989	1.003	2.1882	31806589.9	18207	1343.5	1
859	1	1	1	4.0497	3.6447	0.1	0	0	0	0.5	1.9651	3.5599	5.8334	2.8026	89685198.9	45074	5342.6	0
860	1	1	1	3.7039	3.3335	0.1	0	0	0	0.5	1.1456	4.0409	0.0513	4.0296	14011353.6	1975	190.7	1
861	1	1	1	3.1041	2.7936	0.1	0	0	0	0.5	1.3004	0.1136	4.5123	3.2372	175597.5	47	59.7	1
862	1	1	1	4.2071	3.7864	0.1	0	0	0	0.5	0.8031	0.832	0.3802	4.4008	13433694	1620	665	1
863	1	1	1	4.513	4.0617	0.1	0	0	0	0.5	2.0556	0.8743	6.1378	5.1356	216904939.3	87558	28497	0
864	1	1	1	2.7736	2.4963	0.1	0	0	0	0.5	2.7038	0.6328	0.1131	2.3535	364878.4	81	4284.3	1
865	1	1	1	3.9325	3.5392	0.1	0	0	0	0.5	0.4216	3.7263	0.3304	2.8164	1160560.5	282	223.1	1
866	1	1	1	3.7153	3.3438	0.1	0	0	0	0.5	1.4656	5.0814	2.3736	4.4546	4375845.9	1341	630.5	1
867	1	1	1	3.5004	3.1504	0.1	0	0	0	0.5	1.8155	2.162	3.8172	2.931	20613266.6	8919	1162.2	1
868	1	1	1	4.4941	4.0447	0.1	0	0	0	0.5	2.0053	5.4492	4.2581	1.465	186264251.8	79121	26637.7	0
869	1	1	1	4.9006	4.4105	0.1	0	0	0	0.5	2.1774	5.1987	5.5271	3.1739	87470158.5	32995	294507.6	0
