sim_ind	M1	M2	M3	a_o	r_p_o	e_o	inc_o	Omega_o	omega_o	e_i	inc_i	Omega_i	omega_i	f_i	final_time	outer_orbits	outer_orbits_RW	disrupted
713	1	1	1	6.3918	4.4743	0.3	0	0	0	0.5	0.9356	3.1253	6.0931	4.2236	127586549.7	32325	5883.6	0
714	1	1	1	5.2061	3.6443	0.3	0	0	0	0.5	0.6889	5.756	0.9994	2.5898	6312845.1	303	361.4	1
715	1	1	1	3.6716	2.5701	0.3	0	0	0	0.5	2.9406	5.6391	1.6077	0.9233	3592206.7	584	8613.5	1
716	1	1	1	4.191	2.9337	0.3	0	0	0	0.5	0.937	3.4341	1.7327	3.9336	1246280.5	132	42.9	1
717	1	1	1	5.7592	4.0314	0.3	0	0	0	0.5	0.5202	3.8772	1.2161	4.4874	155762859	44744	1221.3	0
718	1	1	1	3.4019	2.3813	0.3	0	0	0	0.5	1.0048	2.6616	2.526	4.9354	10890464.6	62	10.4	1
719	1	1	1	3.6382	2.5467	0.3	0	0	0	0.5	1.5924	3.496	0.3145	3.2039	316433.3	43	40.8	1
720	1	1	1	3.691	2.5837	0.3	0	0	0	0.5	2.6783	3.8296	1.3901	3.6029	1321521.5	646	4327.4	1
721	1	1	1	5.1401	3.598	0.3	0	0	0	0.5	1.8519	2.9365	0.3648	3.5709	25580877.7	4771	1914.5	1
722	1	1	1	5.4838	3.8387	0.3	0	0	0	0.5	0.7451	1.8136	3.0273	3.9427	3735314.1	906	427.8	1
723	1	1	1	5.4904	3.8433	0.3	0	0	0	0.5	2.6666	2.2582	2.9358	2.1799	118120424.7	36908	127507.9	0
724	1	1	1	4.48	3.136	0.3	0	0	0	0.5	2.7397	5.5032	0.2705	3.3877	83542371.9	36306	17290	0
725	1	1	1	5.6628	3.964	0.3	0	0	0	0.5	1.6826	4.8227	1.7382	1.0899	205139648.6	42618	4307.4	0
726	1	1	1	3.8374	2.6862	0.3	0	0	0	0.5	1.3541	0.3603	0.5776	0.9322	475898.4	29	38	1
727	1	1	1	6.2192	4.3535	0.3	0	0	0	0.5	1.5257	1.9561	5.855	2.3663	97643006.2	25558	13346	0
728	1	1	1	5.4494	3.8146	0.3	0	0	0	0.5	1.4507	1.8336	2.9046	2.5688	86298119.6	27438	1201.1	0
729	1	1	1	6.0374	4.2262	0.3	0	0	0	0.5	2.2576	4.6634	5.9743	0.0982	295851901.2	49744	76590.2	0
730	1	1	1	5.7611	4.0328	0.3	0	0	0	0.5	0.9231	5.7837	5.6509	3.2393	14506729.5	3433	1355.7	1
731	1	1	1	5.6542	3.9579	0.3	0	0	0	0.5	1.6406	0.3984	2.4309	2.8116	82056926.4	25381	6584.5	0
732	1	1	1	4.3493	3.0445	0.3	0	0	0	0.5	1.1933	3.7864	1.9711	2.2919	13472269.8	1780	67	1
733	1	1	1	6.3315	4.432	0.3	0	0	0	0.5	0.4928	2.6783	0.0465	1.4648	192676561.6	42867	3722.1	0
734	1	1	1	3.9199	2.7439	0.3	0	0	0	0.5	0.2837	6.0587	0.2932	1.4241	132662.9	21	12.1	1
735	1	1	1	4.4833	3.1383	0.3	0	0	0	0.5	1.5184	2.01	2.412	4.5139	6064569.1	1291	261.2	1
736	1	1	1	5.8106	4.0674	0.3	0	0	0	0.5	1.7429	2.3074	4.6779	4.5889	147274241.6	36089	7296.3	0
737	1	1	1	4.6717	3.2702	0.3	0	0	0	0.5	0.5	5.5423	5.3964	2.677	910638.1	23	72.8	1
738	1	1	1	5.9777	4.1844	0.3	0	0	0	0.5	3.0162	0.752	0.9656	3.8156	99423513.3	27965	1330857.4	0
739	1	1	1	3.6551	2.5586	0.3	0	0	0	0.5	0.2668	3.92	0.9007	4.1004	109422.1	22	8.2	1
740	1	1	1	6.193	4.3351	0.3	0	0	0	0.5	0.9074	0.0148	3.9983	3.5681	87897482.3	23380	5934.3	0
741	1	1	1	5.1711	3.6198	0.3	0	0	0	0.5	1.1665	1.7295	5.6208	2.3835	16168704.9	1486	478.5	1
742	1	1	1	5.7774	4.0442	0.3	0	0	0	0.5	1.7207	3.4433	4.6729	3.0631	70795623.4	20769	6341.2	0
743	1	1	1	3.0802	2.1561	0.3	0	0	0	0.5	0.5511	2.5772	4.8501	2.6474	54777.2	6	6.4	1
744	1	1	1	3.6946	2.5862	0.3	0	0	0	0.5	2.2164	4.2043	1.2703	2.8367	8145422.5	3792	374.4	1
745	1	1	1	5.8132	4.0692	0.3	0	0	0	0.5	1.5266	2.9208	3.5299	2.3408	61340567.9	9153	4195.2	1
746	1	1	1	6.2477	4.3734	0.3	0	0	0	0.5	2.3715	5.7482	0.4104	2.3776	102865560.7	26963	238385.2	0
747	1	1	1	4.8949	3.4264	0.3	0	0	0	0.5	0.9406	3.5274	0.1734	3.9658	420981.1	76	122.5	1
748	1	1	1	3.4873	2.4411	0.3	0	0	0	0.5	2.386	1.0456	0.3121	3.3541	238580	26	478.3	1
749	1	1	1	2.916	2.0412	0.3	0	0	0	0.5	2.2945	2.5881	5.4704	3.2491	78046.8	20	229	1
750	1	1	1	3.7058	2.594	0.3	0	0	0	0.5	2.1854	3.1281	2.9046	0.3138	190905.3	24	276.6	1
751	1	1	1	3.8736	2.7115	0.3	0	0	0	0.5	1.6939	1.3891	4.456	3.0094	391594.7	167	83	1
752	1	1	1	3.8085	2.666	0.3	0	0	0	0.5	0.9619	2.498	6.187	3.1123	213154.6	34	13.9	1
753	1	1	1	4.3157	3.021	0.3	0	0	0	0.5	2.1828	0.3287	1.6417	3.4179	82538590.4	38609	978.3	0
754	1	1	1	4.2644	2.9851	0.3	0	0	0	0.5	1.8447	1.5138	4.6365	5.1197	12306926.1	3392	253.7	1
755	1	1	1	5.9257	4.148	0.3	0	0	0	0.5	1.6922	4.2333	1.8391	1.418	174752785	38623	9104	0
756	1	1	1	2.9142	2.04	0.3	0	0	0	0.5	1.1126	1.2598	1.753	2.9784	26237.2	12	6	1
757	1	1	1	2.9441	2.0609	0.3	0	0	0	0.5	1.212	5.3197	0.42	2.3363	1407236.9	4	6.5	1
758	1	1	1	6.3605	4.4523	0.3	0	0	0	0.5	1.6928	6.0202	0.6767	3.7684	91650213.1	23452	64401	0
759	1	1	1	5.5038	3.8527	0.3	0	0	0	0.5	1.6617	3.6254	6.014	2.5049	37254518	4090	2783.1	1
760	1	1	1	5.5996	3.9198	0.3	0	0	0	0.5	0.3334	1.7388	4.6497	4.6412	8355048.5	1420	602.2	1
761	1	1	1	3.007	2.1049	0.3	0	0	0	0.5	1.5376	0.1731	1.4731	3.6054	537404.6	8	13.2	1
762	1	1	1	6.0819	4.2573	0.3	0	0	0	0.5	0.4944	0.4963	2.2875	2.2925	111508277.4	30685	2343.8	0
763	1	1	1	5.8205	4.0744	0.3	0	0	0	0.5	2.1841	5.1649	2.7807	2.2737	108117080.8	31209	32156.4	0
764	1	1	1	6.3697	4.4588	0.3	0	0	0	0.5	1.709	5.0852	3.4598	3.5054	54162590.7	10735	34113	1
765	1	1	1	5.5447	3.8813	0.3	0	0	0	0.5	2.3314	4.1522	4.543	3.4696	84227852.9	26371	35730.1	0
766	1	1	1	6.1183	4.2828	0.3	0	0	0	0.5	1.7156	4.7667	4.8225	3.4915	74981868.8	20105	15885.7	0
767	1	1	1	3.5152	2.4606	0.3	0	0	0	0.5	0.942	4.4321	2.247	1.9195	137616.5	42	18.8	1
768	1	1	1	5.8434	4.0904	0.3	0	0	0	0.5	0.4425	2.988	5.4607	3.3024	72432875.4	12744	1143.4	0
769	1	1	1	4.7259	3.3082	0.3	0	0	0	0.5	0.745	0.1696	5.9137	3.4282	5639695.8	160	77	1
770	1	1	1	5.4026	3.7818	0.3	0	0	0	0.5	1.7376	1.0922	0.179	3.862	92179458.5	30142	2557.7	0
771	1	1	1	5.7915	4.054	0.3	0	0	0	0.5	0.4676	4.4728	1.4817	2.8028	85461421.8	25473	1274.7	0
772	1	1	1	3.2809	2.2966	0.3	0	0	0	0.5	0.2774	0.8802	4.5296	2.5867	300630.1	32	4.9	1
773	1	1	1	5.5861	3.9102	0.3	0	0	0	0.5	2.067	1.15	5.5136	2.8788	82576205.7	25140	27428.4	0
774	1	1	1	3.2921	2.3045	0.3	0	0	0	0.5	2.3916	2.3483	5.9078	4.7211	67017.8	13	377.3	1
775	1	1	1	4.6824	3.2777	0.3	0	0	0	0.5	1.129	5.3837	5.6735	2.6531	4400929.7	424	134.2	1
776	1	1	1	3.8708	2.7096	0.3	0	0	0	0.5	1.0551	3.7625	1.3535	2.2415	156955.4	35	23.4	1
777	1	1	1	4.7158	3.3011	0.3	0	0	0	0.5	1.1041	2.4479	6.0004	2.4873	2839368.8	81	104.2	1
778	1	1	1	5.8788	4.1152	0.3	0	0	0	0.5	1.4949	3.0085	1.17	4.9896	195955964.3	41648	4452.6	0
779	1	1	1	6.1493	4.3045	0.3	0	0	0	0.5	1.7952	0.8819	1.3611	1.7134	148519323.6	35184	21479.5	0
780	1	1	1	4.3739	3.0617	0.3	0	0	0	0.5	1.2081	4.5211	3.2195	4.5	3170758.5	252	56.5	1
781	1	1	1	5.8633	4.1043	0.3	0	0	0	0.5	2.2706	3.6565	5.9937	1.8497	144997467.3	38066	50045.7	0
782	1	1	1	3.3493	2.3445	0.3	0	0	0	0.5	1.0997	4.841	5.9144	5.2002	51016.4	7	8.8	1
783	1	1	1	2.9082	2.0358	0.3	0	0	0	0.5	2.6511	5.0359	4.4573	1.8345	70698.7	16	1314.5	1
784	1	1	1	4.652	3.2564	0.3	0	0	0	0.5	1.3498	1.0742	2.8104	2.9305	22595616.7	3293	148.9	1
785	1	1	1	5.123	3.5861	0.3	0	0	0	0.5	1.0391	3.3621	4.8313	5.011	13636453.2	2251	305.8	1
786	1	1	1	2.9497	2.0648	0.3	0	0	0	0.5	1.1375	1.9505	1.5241	2.5415	791039.9	32	6.2	1
787	1	1	1	3.1866	2.2306	0.3	0	0	0	0.5	2.337	6.2572	2.0389	2.9063	934142.8	423	395.3	1
788	1	1	1	5.0687	3.5481	0.3	0	0	0	0.5	0.7948	5.6976	4.11	6.0523	7089342.4	239	311.2	1
789	1	1	1	3.2244	2.2571	0.3	0	0	0	0.5	1.7278	0.3989	2.0245	3.6863	177569.2	48	35.3	1
790	1	1	1	4.14	2.898	0.3	0	0	0	0.5	2.6111	3.3162	1.7267	2.3256	17174445.3	7347	7596.9	1
791	1	1	1	6.1269	4.2888	0.3	0	0	0	0.5	2.2123	1.5476	0.0251	4.4556	146618086.3	36512	76790.1	0
792	1	1	1	5.5636	3.8945	0.3	0	0	0	0.5	1.4213	3.1543	0.9725	2.6869	78249373.1	14852	1791.4	0
793	1	1	1	5.9203	4.1442	0.3	0	0	0	0.5	0.9981	3.0848	0.0058	1.3424	24631081.9	1316	1650.5	1
794	1	1	1	5.7656	4.0359	0.3	0	0	0	0.5	2.5799	1.0193	5.6887	2.8647	83266700.7	24480	188137.1	0
795	1	1	1	4.7065	3.2945	0.3	0	0	0	0.5	0.2605	0.8527	1.0334	1.1288	315570.1	16	62.4	1
796	1	1	1	5.6378	3.9464	0.3	0	0	0	0.5	0.6571	5.8139	3.829	2.9432	9465254.4	1963	771.9	1
797	1	1	1	6.1309	4.2916	0.3	0	0	0	0.5	1.8498	5.5363	4.6185	2.8728	75564661.6	20250	23613.7	0
798	1	1	1	4.8854	3.4198	0.3	0	0	0	0.5	1.2793	5.5452	2.3918	2.0127	30866020.6	2748	437.8	0
799	1	1	1	2.9202	2.0442	0.3	0	0	0	0.5	0.7232	2.4483	0.2714	3.4906	224912.8	27	3.4	1
800	1	1	1	6.2304	4.3613	0.3	0	0	0	0.5	1.1259	3.1387	0.4185	2.5336	92542062.5	24386	5283.8	0
801	1	1	1	6.0013	4.2009	0.3	0	0	0	0.5	1.2204	5.6953	3.4813	4.7525	52528701.1	11728	3147.3	1
802	1	1	1	5.5354	3.8748	0.3	0	0	0	0.5	0.315	2.8031	4.1314	1.4015	6155052.9	154	468.1	1
803	1	1	1	5.0989	3.5693	0.3	0	0	0	0.5	2.2034	1.4372	1.255	4.4132	142813052.3	43093	6433.5	0
804	1	1	1	5.6445	3.9511	0.3	0	0	0	0.5	0.9046	3.1865	5.1962	1.0128	59498673.5	11447	1520.8	1
805	1	1	1	5.6118	3.9282	0.3	0	0	0	0.5	1.6271	4.4653	0.9612	4.0654	105534326.8	31435	3676.9	0
806	1	1	1	5.9705	4.1794	0.3	0	0	0	0.5	0.6326	1.5151	2.9266	3.6736	57764289.9	10484	1473.9	1
807	1	1	1	5.5852	3.9097	0.3	0	0	0	0.5	2.3708	5.0873	0.2591	3.1323	78594706.3	24213	37361.7	0
808	1	1	1	4.5367	3.1757	0.3	0	0	0	0.5	1.5161	0.4123	2.1301	3.1214	60343314.6	5790	198.3	1
809	1	1	1	3.698	2.5886	0.3	0	0	0	0.5	2.4476	1.8574	2.6978	3.761	207926.4	95	963.2	1
810	1	1	1	5.7454	4.0218	0.3	0	0	0	0.5	1.8918	4.8996	0.7957	3.1564	76644327.4	22570	13628.3	0
811	1	1	1	5.2599	3.6819	0.3	0	0	0	0.5	0.8886	1.074	6.0098	1.1715	13351273	1317	284.8	1
812	1	1	1	6.0358	4.2251	0.3	0	0	0	0.5	1.3916	4.7555	6.2808	4.1523	113233504.8	30842	4639.1	0
813	1	1	1	5.752	4.0264	0.3	0	0	0	0.5	1.8009	1.9816	3.3555	1.1416	207001829.8	42087	7373.8	0
814	1	1	1	5.6926	3.9848	0.3	0	0	0	0.5	2.4665	4.3361	4.8832	3.6792	93580197.6	28133	169739.1	0
815	1	1	1	5.7509	4.0256	0.3	0	0	0	0.5	1.0652	0.0195	4.4179	3.306	80264790.7	24002	1545.3	0
816	1	1	1	3.6246	2.5372	0.3	0	0	0	0.5	2.4626	4.5798	2.6086	1.6459	279742.5	116	960.3	1
817	1	1	1	4.1516	2.9061	0.3	0	0	0	0.5	1.4321	3.6449	2.1471	3.7822	2947588.5	844	73.7	1
818	1	1	1	5.2614	3.683	0.3	0	0	0	0.5	0.6096	0.6448	3.8216	4.1768	12811186.1	1911	284.1	1
819	1	1	1	4.4282	3.0998	0.3	0	0	0	0.5	1.843	6.1974	4.0071	1.7949	146180299.2	3861	462.8	1
820	1	1	1	3.3676	2.3573	0.3	0	0	0	0.5	0.2121	1.2559	1.7137	2.459	436227	53	5.2	1
821	1	1	1	6.3479	4.4435	0.3	0	0	0	0.5	2.2922	1.0424	0.2346	4.5114	154385381.2	37035	208235.9	0
822	1	1	1	3.9944	2.7961	0.3	0	0	0	0.5	0.716	4.4411	5.0334	2.4755	1334070	80	41.3	1
823	1	1	1	5.0609	3.5426	0.3	0	0	0	0.5	0.577	2.8591	6.119	3.2459	3023680.3	292	141.4	1
824	1	1	1	5.5722	3.9006	0.3	0	0	0	0.5	0.3009	0.6006	1.955	2.1434	8895966.2	2705	522.3	1
825	1	1	1	5.1592	3.6114	0.3	0	0	0	0.5	3.0958	0.3479	4.3537	3.5571	87967338.4	30731	158778.1	0
826	1	1	1	6.3591	4.4513	0.3	0	0	0	0.5	0.6081	5.0068	5.304	2.675	89661152.8	22947	6501.4	0
827	1	1	1	2.8991	2.0294	0.3	0	0	0	0.5	0.8285	3.2411	4.9984	4.3342	53003.9	3	8	1
828	1	1	1	6.359	4.4513	0.3	0	0	0	0.5	1.7923	4.5625	0.283	2.9667	72764768.4	18514	39358.9	0
829	1	1	1	4.6255	3.2378	0.3	0	0	0	0.5	0.6246	0.1949	0.293	1.9754	3945277.1	210	55.7	1
830	1	1	1	6.2642	4.3849	0.3	0	0	0	0.5	1.7927	1.2648	3.7998	5.6232	265852463.2	46904	48838.6	0
831	1	1	1	4.9098	3.4369	0.3	0	0	0	0.5	1.206	1.6026	1.479	4.092	126465991.3	2950	208.2	1
832	1	1	1	4.9777	3.4844	0.3	0	0	0	0.5	0.7828	4.5216	5.6416	3.8821	5731610.5	629	168.2	1
833	1	1	1	4.2781	2.9946	0.3	0	0	0	0.5	0.4466	3.8815	6.1756	1.1331	225254.3	23	24.5	1
834	1	1	1	4.6974	3.2882	0.3	0	0	0	0.5	1.6641	4.6643	5.9237	3.3365	39610243.6	14959	427.7	1
835	1	1	1	4.7323	3.3126	0.3	0	0	0	0.5	2.2713	1.1033	5.2185	1.9173	139275910.7	46669	4604.9	0
836	1	1	1	5.2823	3.6976	0.3	0	0	0	0.5	1.8484	2.8442	0.3202	2.2886	105982018.1	18851	2605	0
837	1	1	1	6.0034	4.2024	0.3	0	0	0	0.5	1.5973	4.1458	5.0632	2.9642	73169834.1	20282	8354.5	0
838	1	1	1	5.8004	4.0603	0.3	0	0	0	0.5	1.8919	1.2763	6.1582	2.9589	74922314.5	21760	10460.5	0
839	1	1	1	3.9915	2.7941	0.3	0	0	0	0.5	0.8957	3.6414	1.4558	2.7187	3281299.2	114	30.5	1
840	1	1	1	5.4345	3.8041	0.3	0	0	0	0.5	2.5181	6.1298	0.3414	2.9448	80616778.7	26165	53588.6	0
841	1	1	1	5.3744	3.7621	0.3	0	0	0	0.5	1.0851	2.8009	1.0759	1.2236	726367739.2	3656	663.2	1
842	1	1	1	4.3888	3.0722	0.3	0	0	0	0.5	0.6316	3.5413	3.7362	2.7302	2279701.4	218	39	1
843	1	1	1	2.8958	2.0271	0.3	0	0	0	0.5	1.0133	1.6766	6.1358	3.929	376595.1	29	4	1
844	1	1	1	6.3017	4.4112	0.3	0	0	0	0.5	0.4335	3.2394	5.6292	4.1772	125941918.1	32292	3777.2	0
845	1	1	1	4.9813	3.4869	0.3	0	0	0	0.5	1.078	3.0155	1.9885	4.6925	17696461.9	2144	247.1	1
846	1	1	1	5.3725	3.7607	0.3	0	0	0	0.5	1.2672	0.9275	1.4776	5.5228	74341968.3	9364	683.1	1
847	1	1	1	6.2857	4.4	0.3	0	0	0	0.5	1.002	2.0335	4.5819	3.387	81580608.5	21080	6308.2	0
848	1	1	1	4.7185	3.303	0.3	0	0	0	0.5	1.9079	3.8612	2.2225	3.7158	15903424.2	4294	1009.4	1
849	1	1	1	4.9031	3.4322	0.3	0	0	0	0.5	1.3316	0.7008	5.6966	3.1871	1110256	263	325	1
850	1	1	1	3.1326	2.1928	0.3	0	0	0	0.5	0.4181	4.442	5.9976	2.832	173963.8	15	3.8	1
851	1	1	1	4.2433	2.9703	0.3	0	0	0	0.5	1.7645	1.9841	6.0953	3.4907	822238.1	137	199.7	1
852	1	1	1	3.5853	2.5097	0.3	0	0	0	0.5	2.0188	4.1867	3.7154	2.2622	344767.7	90	157.8	1
853	1	1	1	3.0984	2.1689	0.3	0	0	0	0.5	0.4801	1.2753	2.8088	4.0452	607031.7	21	3.7	1
854	1	1	1	3.9519	2.7663	0.3	0	0	0	0.5	2.6083	1.0617	0.6991	3.8971	9615893.5	3585	3771.2	1
855	1	1	1	6.1146	4.2802	0.3	0	0	0	0.5	2.8309	5.2973	0.9925	4.1484	123918493.1	33472	1652418.5	0
856	1	1	1	3.625	2.5375	0.3	0	0	0	0.5	1.3012	3.6459	2.1393	3.767	53793.5	22	22.5	1
857	1	1	1	4.2834	2.9984	0.3	0	0	0	0.5	2.4611	4.9975	5.5244	3.3176	23447931.3	10781	3676	1
858	1	1	1	4.5414	3.179	0.3	0	0	0	0.5	1.9859	2.989	1.003	2.1882	55166822.6	18668	832.6	1
859	1	1	1	5.2068	3.6447	0.3	0	0	0	0.5	1.9651	3.5599	5.8334	2.8026	33354028	8839	3299	1
860	1	1	1	4.7622	3.3335	0.3	0	0	0	0.5	1.1456	4.0409	0.0513	4.0296	11306234.6	315	116.1	1
861	1	1	1	3.9909	2.7936	0.3	0	0	0	0.5	1.3004	0.1136	4.5123	3.2372	291307.5	69	36.2	1
862	1	1	1	5.4091	3.7864	0.3	0	0	0	0.5	0.8031	0.832	0.3802	4.4008	11957541.8	802	400.5	1
863	1	1	1	5.8024	4.0617	0.3	0	0	0	0.5	2.0556	0.8743	6.1378	5.1356	214379113.9	43297	17639.3	0
864	1	1	1	3.5661	2.4963	0.3	0	0	0	0.5	2.7038	0.6328	0.1131	2.3535	203688.4	93	2622	1
865	1	1	1	5.056	3.5392	0.3	0	0	0	0.5	0.4216	3.7263	0.3304	2.8164	2553912.1	97	134.7	1
866	1	1	1	4.7768	3.3438	0.3	0	0	0	0.5	1.4656	5.0814	2.3736	4.4546	168456524.8	912	385.7	1
867	1	1	1	4.5006	3.1504	0.3	0	0	0	0.5	1.8155	2.162	3.8172	2.931	49603520.2	9225	694.3	1
868	1	1	1	5.7781	4.0447	0.3	0	0	0	0.5	2.0053	5.4492	4.2581	1.465	182300879.8	42754	16467	0
869	1	1	1	6.3008	4.4105	0.3	0	0	0	0.5	2.1774	5.1987	5.5271	3.1739	78807262	20272	181706.5	0
870	1	1	1	5.5085	3.856	0.3	0	0	0	0.5	0.994	2.9691	3.9974	2.5835	5629857195.2	4982	1260.8	1
871	1	1	1	3.2777	2.2944	0.3	0	0	0	0.5	2.1332	5.3008	3.9634	4.6482	55395.9	13	224.6	1
872	1	1	1	3.317	2.3219	0.3	0	0	0	0.5	0.6305	1.8712	3.8401	1.5839	1213374.3	97	6.5	1
873	1	1	1	3.1328	2.193	0.3	0	0	0	0.5	1.4886	4.1097	0.5311	3.344	118880.8	17	17	1
874	1	1	1	5.3992	3.7795	0.3	0	0	0	0.5	0.9737	3.7242	4.4874	2.2549	113037617.6	37149	616.3	0
875	1	1	1	3.0077	2.1054	0.3	0	0	0	0.5	2.5033	5.0596	6.2634	2.3198	48305.4	9	420.2	1
876	1	1	1	6.1267	4.2887	0.3	0	0	0	0.5	1.1956	2.2521	5.1494	4.0588	112839726.6	30229	4983.3	0
877	1	1	1	5.4877	3.8414	0.3	0	0	0	0.5	2.8777	1.6568	5.4149	0.3704	291413178.2	55225	337875.7	0
878	1	1	1	3.6302	2.5411	0.3	0	0	0	0.5	0.693	0.9128	3.1941	2.5418	170146.5	25	8.4	1
879	1	1	1	4.4462	3.1123	0.3	0	0	0	0.5	2.0347	1.8664	0.7272	4.2234	42569794.3	12206	1175.6	1
880	1	1	1	3.9986	2.799	0.3	0	0	0	0.5	2.8303	5.9325	3.7864	2.9843	30702726.4	16204	10593.3	1
881	1	1	1	4.6644	3.2651	0.3	0	0	0	0.5	0.608	1.1803	0.0622	2.6756	948014.1	156	57.8	1
882	1	1	1	5.9419	4.1593	0.3	0	0	0	0.5	1.397	5.2416	5.7223	2.5365	80483865.6	18645	5004.2	0
883	1	1	1	3.0511	2.1358	0.3	0	0	0	0.5	1.0846	0.265	4.2123	1.2794	145268.1	15	8	1
884	1	1	1	5.2808	3.6966	0.3	0	0	0	0.5	2.146	2.9627	4.9561	0.6612	261561016.3	49611	7558.2	0
885	1	1	1	5.058	3.5406	0.3	0	0	0	0.5	2.5118	0.1185	5.8115	3.3039	80156167.4	29459	21605.2	0
886	1	1	1	6.2036	4.3425	0.3	0	0	0	0.5	2.4699	4.0149	3.8039	2.0316	131934075.6	34800	377132.2	0
887	1	1	1	2.9318	2.0523	0.3	0	0	0	0.5	1.6354	4.0791	4.1141	1.9442	210900.1	44	19	1
888	1	1	1	5.687	3.9809	0.3	0	0	0	0.5	0.5423	2.4935	1.3257	2.4054	104044212.6	31381	1113.2	0
889	1	1	1	5.8842	4.119	0.3	0	0	0	0.5	2.2676	3.2693	0.1188	5.9031	283018906.8	47776	50201.7	0
890	1	1	1	5.8088	4.0662	0.3	0	0	0	0.5	0.8404	3.6852	0.8451	1.8934	144519868.7	39567	1788.4	0
891	1	1	1	5.112	3.5784	0.3	0	0	0	0.5	1.4253	3.7127	4.0675	2.3101	109418087.3	5090	611	0
892	1	1	1	3.8966	2.7276	0.3	0	0	0	0.5	0.8703	5.5937	5.3997	3.2473	207017.2	48	28.3	1
893	1	1	1	3.8621	2.7035	0.3	0	0	0	0.5	1.763	2.7931	0.958	0.6632	293876.8	49	114.3	1
894	1	1	1	4.6926	3.2848	0.3	0	0	0	0.5	2.0723	4.4916	3.219	4.0146	9983926.4	3521	1217.3	1
895	1	1	1	3.6769	2.5738	0.3	0	0	0	0.5	0.4791	3.8198	2.3863	2.4414	1602147.2	58	9.9	1
896	1	1	1	5.3022	3.7116	0.3	0	0	0	0.5	1.7173	0.3363	5.5864	1.1259	191055503.7	17398	3943.7	1
897	1	1	1	4.2497	2.9748	0.3	0	0	0	0.5	0.5444	3.5647	4.3299	1.6176	702613.4	37	38.2	1
898	1	1	1	5.7001	3.99	0.3	0	0	0	0.5	1.8392	1.387	5.8853	4.9399	21612050.6	4188	7745.4	1
899	1	1	1	3.9699	2.7789	0.3	0	0	0	0.5	1.1815	2.4224	3.5096	2.9953	7461037.4	337	27.4	1
900	1	1	1	6.37	4.459	0.3	0	0	0	0.5	0.6568	0.8101	0.8031	3.7376	95473002.9	24370	6209.6	0
901	1	1	1	6.2644	4.3851	0.3	0	0	0	0.5	0.8976	1.3657	1.1762	3.5402	87289790.7	22647	7256.4	0
902	1	1	1	3.5213	2.4649	0.3	0	0	0	0.5	1.9455	5.0689	6.1415	3.9928	44790.3	16	86.8	1
903	1	1	1	5.6137	3.9296	0.3	0	0	0	0.5	2.0847	0.2831	4.9091	4.7337	173476046.2	41647	13440	0
904	1	1	1	5.1218	3.5852	0.3	0	0	0	0.5	1.0499	2.7778	0.9693	2.1109	72492933.4	3393	405.8	1
905	1	1	1	3.5006	2.4504	0.3	0	0	0	0.5	2.4944	0.8791	0.7406	3.5226	14491316.6	7281	1042.6	1
906	1	1	1	3.5722	2.5005	0.3	0	0	0	0.5	1.2173	5.1204	1.4221	5.3163	436755.3	14	15.7	1
907	1	1	1	6.1739	4.3218	0.3	0	0	0	0.5	1.9481	5.9643	2.7718	2.7708	79517173.1	21293	37497.9	0
908	1	1	1	3.717	2.6019	0.3	0	0	0	0.5	1.3119	3.872	4.4003	5.1258	216913.9	44	23.4	1
909	1	1	1	5.9275	4.1493	0.3	0	0	0	0.5	1.8245	0.774	0.6271	3.4595	79943725.3	22592	18371.2	0
910	1	1	1	4.9881	3.4917	0.3	0	0	0	0.5	0.9525	5.5413	3.9834	3.1498	4388246.7	1128	293.2	1
911	1	1	1	4.6913	3.2839	0.3	0	0	0	0.5	2.5559	3.4182	5.0526	2.2499	114616032.1	44791	18208.9	0
912	1	1	1	4.3325	3.0328	0.3	0	0	0	0.5	2.2919	5.8244	5.4719	2.7041	1743489.1	734	2245.5	1
913	1	1	1	5.9237	4.1466	0.3	0	0	0	0.5	0.8102	0.9693	2.9742	2.5522	35996614.2	5818	1424.9	1
914	1	1	1	6.2539	4.3777	0.3	0	0	0	0.5	1.5124	6.1972	4.8098	2.6672	81618860.1	21251	12379.1	0
915	1	1	1	6.3494	4.4446	0.3	0	0	0	0.5	1.2195	2.0786	5.7675	4.8251	186671487.5	42754	9624.1	0
916	1	1	1	4.7854	3.3498	0.3	0	0	0	0.5	1.6858	2.6605	0.7468	0.4599	17588215.6	415	800.3	1
917	1	1	1	4.7059	3.2941	0.3	0	0	0	0.5	2.4324	0.6838	1.5815	3.6684	92839135.6	37114	9272.6	0
918	1	1	1	3.473	2.4311	0.3	0	0	0	0.5	2.052	1.5022	1.2464	3.7275	91817.4	63	129.1	1
919	1	1	1	5.8517	4.0962	0.3	0	0	0	0.5	2.7887	0.5768	1.8234	3.1123	80708990.4	23245	751976	0
920	1	1	1	4.4317	3.1022	0.3	0	0	0	0.5	0.3655	6.0745	2.7124	3.5814	858115.1	103	33.8	1
921	1	1	1	6.3435	4.4405	0.3	0	0	0	0.5	2.2183	4.4184	3.9586	2.3093	110137901.8	28211	261953.5	0
922	1	1	1	3.4759	2.4331	0.3	0	0	0	0.5	1.8979	0.0347	2.9952	2.1059	72223.1	23	70.6	1
923	1	1	1	4.694	3.2858	0.3	0	0	0	0.5	0.9467	5.5373	1.9595	2.8331	7136841	168	133.3	1
